datetime,grid1-loss,season_x,week_x,month_x,dew_point_max,dew_point,grid1-temp_max,temperature_max,dew_point_min,dew_point_mean,grid1-temp_min,grid1-temp,temperature,grid1-temp_mean,temperature_min,temperature_mean,grid1-load,ewma,demand
2018-06-06 08:00:00+00:00,14.722,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,1.35,0.08,9.5,9.56,-0.28,0.3666666666666667,4.300000000000011,9.5,9.56,7.500000000000021,3.48,6.728333333333334,288.835,14.402907389492825,278.5945520398
2018-06-07 08:00:00+00:00,14.555,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,7.51,7.29,14.400000000000034,12.66,0.05,3.205,6.600000000000023,10.800000000000011,9.26,10.787500000000025,6.94,9.87,282.671,14.70641770142273,258.4060656683
2018-06-08 08:00:00+00:00,14.253,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,8.19,8.05,12.200000000000044,9.65,6.45,7.225416666666667,8.400000000000034,11.400000000000034,9.59,10.629166666666691,8.65,9.16,287.318,14.562394203926262,252.148377756
2018-06-09 08:00:00+00:00,10.52,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,7.92,6.74,16.5,14.24,3.81,5.70375,7.100000000000023,16.5,14.24,11.27916666666669,6.15,9.24,241.69,14.268108694795512,214.7447061209
2018-06-10 08:00:00+00:00,8.945,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,10.26,8.12,20.30000000000001,19.44,6.85,8.419166666666667,7.700000000000045,13.200000000000044,14.52,14.350000000000016,9.02,14.696666666666667,226.183,10.703031968962042,168.1049955443
2018-06-11 08:00:00+00:00,13.887,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,7.97,7.91,16.400000000000034,16.63,6.4,7.21375,8.100000000000023,12.400000000000034,10.55,12.51250000000003,7.6,11.802083333333334,308.118,9.030850245811749,256.7776544898
2018-06-12 08:00:00+00:00,14.407,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,7.75,3.65,13.300000000000011,12.15,3.65,4.54,7.5,10.0,7.91,10.37916666666669,6.98,9.21125,327.055,13.649858891387591,259.5814875995
2018-06-13 08:00:00+00:00,13.888,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,5.36,5.36,10.800000000000011,12.24,3.45,3.875,7.300000000000011,10.100000000000025,12.24,9.462500000000018,5.13,8.64375,330.52,14.370026411671608,248.0246014175
2018-06-14 08:00:00+00:00,12.883,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,8.94,8.22,16.80000000000001,17.45,5.02,6.738333333333333,10.200000000000044,16.80000000000001,17.45,13.054166666666694,9.81,13.620833333333335,328.157,13.911538869975267,242.9026331685
2018-06-15 08:00:00+00:00,11.518,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,10.92,4.3,18.200000000000045,19.08,4.3,8.6,12.200000000000044,16.700000000000045,14.44,16.07916666666669,11.03,14.607916666666666,323.838,12.933226796994166,239.8718185337
2018-06-16 08:00:00+00:00,9.907,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,5.81,4.04,18.5,15.59,2.35,4.080416666666667,8.700000000000045,15.800000000000011,14.62,14.61250000000002,8.25,12.74125,264.727,11.587109988069816,221.3797042085
2018-06-17 08:00:00+00:00,8.293,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,6.94,6.27,17.200000000000045,16.32,3.7,5.7941666666666665,8.5,16.900000000000034,16.04,14.025000000000022,8.76,13.24375,235.392,9.989045069721756,185.3876825405
2018-06-18 08:00:00+00:00,11.705,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,9.93,7.91,19.200000000000045,17.17,6.35,7.78875,10.600000000000025,16.900000000000034,14.11,15.583333333333352,9.29,13.494583333333331,318.537,8.375823230017472,254.4870239723
2018-06-19 08:00:00+00:00,12.442,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,9.64,5.56,18.90000000000004,18.81,5.56,7.65375,9.800000000000011,13.800000000000011,11.96,13.59583333333336,6.9,12.08875,326.044,11.542425798222258,262.073803341
2018-06-20 08:00:00+00:00,13.214,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,5.39,5.39,15.5,14.41,3.79,4.615833333333333,9.0,12.200000000000044,9.27,11.229166666666693,8.75,11.119583333333331,322.443,12.398070954503677,250.2262007406
2018-06-21 08:00:00+00:00,12.88,-1.0,-0.970941817426052,-0.8660254037844387,6.07,4.82,12.700000000000044,11.37,4.62,5.273750000000001,8.300000000000011,10.700000000000044,10.64,10.708333333333362,7.81,9.39375,306.969,13.174155611298604,258.6584780078
2018-06-22 08:00:00+00:00,15.487,-1.0,-0.970941817426052,-0.8660254037844387,6.9,5.37,11.700000000000044,11.77,5.13,6.027916666666666,7.5,7.700000000000045,6.81,9.670833333333356,6.8,9.32375,284.968,12.89436454625555,263.5313785833
2018-06-23 08:00:00+00:00,11.767,-1.0,-0.970941817426052,-0.8660254037844387,7.74,7.74,11.0,9.64,4.75,5.855833333333334,7.5,11.0,9.64,8.27500000000002,6.86,7.776666666666666,257.139,15.360393433718032,232.4640845142
2018-06-24 08:00:00+00:00,9.68,-1.0,-0.970941817426052,-0.8660254037844387,9.04,9.04,12.0,10.28,7.58,8.1625,9.200000000000044,12.0,10.28,10.816666666666684,8.58,9.361666666666666,225.373,11.94247673479746,197.4079205829
2018-06-25 08:00:00+00:00,12.411,-1.0,-0.992708874098054,-0.8660254037844387,10.55,10.55,15.400000000000034,13.55,9.22,9.917916666666668,11.200000000000044,14.0,11.44,13.066666666666691,10.54,11.517916666666666,227.253,9.790483874727489,259.1728490176
2018-06-26 08:00:00+00:00,12.008,-1.0,-0.992708874098054,-0.8660254037844387,11.13,8.54,15.900000000000034,14.91,7.52,8.950416666666666,10.300000000000011,15.900000000000034,14.91,13.333333333333352,8.29,11.100833333333334,233.658,12.283031932592715,263.0729389066
2018-06-27 08:00:00+00:00,11.905,-1.0,-0.992708874098054,-0.8660254037844387,8.25,8.06,18.90000000000004,17.55,5.34,6.708750000000001,9.100000000000025,15.200000000000044,14.04,13.75000000000002,7.52,12.307083333333331,253.42,12.021430676708968,263.6139295021
2018-06-28 08:00:00+00:00,12.656,-1.0,-0.992708874098054,-0.8660254037844387,9.81,9.81,19.100000000000023,18.43,7.68,8.696666666666667,11.300000000000011,14.5,12.32,15.08333333333336,9.89,13.750833333333333,253.928,11.910685677161716,257.1578310024
2018-06-29 08:00:00+00:00,13.966,-1.0,-0.992708874098054,-0.8660254037844387,10.33,5.05,14.700000000000044,12.05,5.05,7.355833333333333,8.0,10.600000000000025,10.07,10.850000000000025,7.62,9.552916666666668,274.152,12.6196039509222,268.1829526737
2018-06-30 08:00:00+00:00,10.538,-1.0,-0.992708874098054,-0.8660254037844387,5.29,5.29,12.200000000000044,11.68,4.11,4.7004166666666665,7.100000000000023,12.200000000000044,11.68,9.86250000000002,5.4,8.827083333333333,222.956,13.900251234440557,230.0341970494
2018-07-01 08:00:00+00:00,8.395,-1.0,-0.992708874098054,-1.0,7.53,7.53,19.200000000000045,17.27,5.02,6.175833333333333,9.0,19.200000000000045,17.15,14.362500000000026,9.86,13.799583333333333,193.473,10.702189332192855,189.2432313055
2018-07-02 08:00:00+00:00,11.605,-1.0,-1.0,-1.0,9.42,9.42,22.100000000000023,20.35,5.98,7.807500000000001,10.100000000000025,20.40000000000004,18.51,17.166666666666696,10.36,15.707083333333337,242.953,8.50766733188017,245.1208529804
2018-07-03 08:00:00+00:00,11.509,-1.0,-1.0,-1.0,10.07,8.52,21.5,21.85,5.52,8.857916666666666,11.400000000000034,12.900000000000034,13.41,15.370833333333351,10.66,14.501666666666669,233.169,11.453747476943873,251.5057572778
2018-07-04 08:00:00+00:00,12.147,-1.0,-1.0,-1.0,8.75,7.49,15.200000000000044,16.76,6.61,7.884166666666666,11.0,14.5,13.72,13.458333333333355,8.76,13.017499999999998,235.134,11.50630184503477,248.941637619
2018-07-05 08:00:00+00:00,11.475,-1.0,-1.0,-1.0,9.05,8.61,19.80000000000001,18.09,7.32,8.245000000000001,8.300000000000011,19.80000000000001,18.09,14.529166666666685,9.11,14.032916666666669,239.263,12.115712688354938,248.3549998577
2018-07-06 08:00:00+00:00,11.812,-1.0,-1.0,-1.0,10.55,6.21,22.700000000000045,21.99,6.21,8.597916666666666,10.0,13.300000000000011,12.84,15.70833333333336,9.9,14.42375,254.84,11.50628802135632,246.925570754
2018-07-07 08:00:00+00:00,9.238,-1.0,-1.0,-1.0,8.3,8.23,14.600000000000025,14.96,6.21,7.184583333333333,11.100000000000025,13.5,12.15,13.06250000000002,8.46,11.892916666666666,209.939,11.79707111987864,205.304959331
2018-07-08 08:00:00+00:00,7.226,-1.0,-1.0,-1.0,8.43,8.43,17.100000000000023,16.07,6.14,7.544166666666666,7.900000000000034,17.100000000000023,16.07,13.204166666666689,9.2,12.53625,171.811,9.36296751399864,176.014975474
2018-07-09 08:00:00+00:00,11.698,-1.0,-0.992708874098054,-1.0,9.82,8.87,18.600000000000023,18.59,7.92,8.774166666666666,10.300000000000011,12.5,12.23,14.470833333333353,9.49,13.475416666666666,223.831,7.330354863624475,240.1818160641
2018-07-10 08:00:00+00:00,10.283,-1.0,-0.992708874098054,-1.0,10.97,10.97,18.700000000000045,17.52,8.22,9.3525,9.900000000000034,18.700000000000045,17.52,14.479166666666694,10.58,13.989583333333334,232.523,11.48471411260075,239.7484851974
2018-07-11 08:00:00+00:00,10.479,-1.0,-0.992708874098054,-1.0,13.58,11.7,23.200000000000045,22.75,10.01,11.612083333333333,12.100000000000025,19.700000000000045,18.66,18.21250000000002,11.92,17.6225,231.078,10.341683490279832,224.8156044109
2018-07-12 08:00:00+00:00,10.533,-1.0,-0.992708874098054,-1.0,13.7,11.14,24.5,23.47,11.14,12.046666666666669,13.5,17.5,16.79,19.00000000000002,12.47,18.24833333333333,220.677,10.472294401739209,223.3628071232
2018-07-13 08:00:00+00:00,10.615,-1.0,-0.992708874098054,-1.0,10.7,9.25,19.80000000000001,18.49,8.66,9.762083333333331,11.100000000000025,16.600000000000023,16.26,15.70000000000002,10.12,14.164166666666668,226.867,10.530035554173727,234.2252231027
2018-07-14 08:00:00+00:00,8.368,-1.0,-0.992708874098054,-1.0,10.19,9.89,20.40000000000004,20.06,8.69,9.459583333333333,10.600000000000025,15.5,16.55,15.508333333333354,10.4,15.727916666666664,192.098,10.610850918135606,190.0479065479
2018-07-15 08:00:00+00:00,7.266,-1.0,-0.992708874098054,-1.0,11.95,10.04,20.40000000000004,19.52,9.95,10.762083333333331,12.300000000000011,20.40000000000004,17.4,16.458333333333357,12.49,16.059583333333332,167.629,8.477525484200795,156.2964619621
2018-07-16 08:00:00+00:00,10.005,-1.0,-0.970941817426052,-1.0,13.47,11.46,24.600000000000023,22.76,10.05,12.117916666666668,14.700000000000044,24.600000000000023,22.16,19.74583333333336,13.62,18.79375,229.376,7.325162610499763,212.9775494032
2018-07-17 08:00:00+00:00,9.99,-1.0,-0.970941817426052,-1.0,13.69,10.55,28.40000000000004,25.97,9.72,11.7475,13.200000000000044,24.30000000000001,21.9,20.80833333333337,12.59,18.935416666666665,216.417,9.874135088163422,214.3850950121
2018-07-18 08:00:00+00:00,10.073,-1.0,-0.970941817426052,-1.0,13.34,12.49,28.5,26.65,9.68,11.923333333333332,18.100000000000023,25.40000000000004,23.4,23.98333333333336,17.15,21.9325,209.188,9.984341950921406,202.4958962883
2018-07-19 08:00:00+00:00,10.147,-1.0,-0.970941817426052,-1.0,14.46,11.53,26.40000000000004,25.71,10.41,12.3325,13.900000000000034,15.700000000000044,14.62,18.90000000000002,13.13,18.23875,209.563,10.068670547839307,218.2157106515
2018-07-20 08:00:00+00:00,9.56,-1.0,-0.970941817426052,-1.0,12.42,12.42,20.700000000000045,19.28,10.15,11.122916666666669,13.200000000000044,20.700000000000045,18.51,16.695833333333365,11.82,15.978333333333332,209.264,10.14317492580282,225.0469421357
2018-07-21 08:00:00+00:00,8.004,-1.0,-0.970941817426052,-1.0,15.35,13.32,23.100000000000023,24.03,11.19,13.177083333333334,13.700000000000044,18.100000000000023,17.58,18.35833333333335,12.25,17.2075,170.885,9.58847827093894,178.8809805373
2018-07-22 08:00:00+00:00,7.17,-1.0,-0.970941817426052,-1.0,13.28,10.81,20.30000000000001,20.15,9.12,11.2325,12.200000000000044,19.90000000000004,17.91,16.920833333333363,11.18,16.0125,152.256,8.08137507135538,153.8629471166
2018-07-23 08:00:00+00:00,10.216,-1.0,-0.9350162426854148,-1.0,13.58,12.49,22.200000000000045,21.08,10.77,12.21375,14.5,15.900000000000034,13.85,17.975000000000026,13.85,16.890416666666663,198.836,7.214505319177302,216.4578629673
2018-07-24 08:00:00+00:00,10.18,-1.0,-0.9350162426854148,-1.0,14.41,14.26,20.0,18.75,11.6,12.514583333333334,14.300000000000011,18.600000000000023,18.75,17.050000000000022,13.34,15.349583333333335,199.665,10.069427548133032,217.0337260838
2018-07-25 08:00:00+00:00,10.179,-1.0,-0.9350162426854148,-1.0,14.02,13.56,21.80000000000001,19.52,12.54,13.246666666666668,14.0,16.400000000000034,14.2,17.77083333333336,13.39,16.380416666666665,204.323,10.174600398433942,215.0489274515
2018-07-26 08:00:00+00:00,9.931,-1.0,-0.9350162426854148,-1.0,13.46,11.1,17.900000000000034,18.53,10.04,12.249583333333332,12.0,17.900000000000034,16.66,15.225000000000025,11.32,14.63125,202.769,10.178785153579351,222.2420707199
2018-07-27 08:00:00+00:00,10.015,-1.0,-0.9350162426854148,-1.0,14.71,14.45,25.40000000000004,23.23,9.89,12.142083333333334,17.200000000000045,25.40000000000004,23.23,21.00000000000003,16.22,19.375,199.983,9.943100130554422,212.5720881679
2018-07-28 08:00:00+00:00,8.294,-1.0,-0.9350162426854148,-1.0,15.11,14.32,30.5,27.48,12.1,13.6475,20.600000000000023,26.40000000000004,24.18,25.45833333333336,18.16,23.072083333333328,168.802,10.011488902605462,161.50876703
2018-07-29 08:00:00+00:00,7.328,-1.0,-0.9350162426854148,-1.0,15.75,14.89,29.0,26.79,13.15,14.765,22.600000000000023,25.80000000000001,24.19,25.45833333333336,20.55,23.36666666666667,151.093,8.377870400010234,142.2048702134
2018-07-30 08:00:00+00:00,9.18,-1.0,-0.8854560256532101,-1.0,15.52,7.85,26.600000000000023,25.12,7.5,12.684583333333334,16.100000000000023,23.200000000000045,22.72,20.900000000000027,14.44,18.94625,203.327,7.379268482884626,216.9213236017
2018-07-31 08:00:00+00:00,9.395,-1.0,-0.8854560256532101,-1.0,13.34,13.34,28.30000000000001,24.92,8.75,12.082916666666668,16.100000000000023,25.200000000000045,23.19,23.200000000000028,16.16,21.474166666666665,201.799,9.09206460057914,215.1445382891
2018-08-01 08:00:00+00:00,8.897,-1.0,-0.8854560256532101,-0.8660254037844388,15.73,13.96,29.600000000000023,27.38,13.47,14.278333333333334,18.100000000000023,18.100000000000023,16.45,24.01666666666669,15.26,21.540000000000003,201.427,9.380206708999316,213.457484688
2018-08-02 08:00:00+00:00,8.925,-1.0,-0.8854560256532101,-0.8660254037844388,13.99,13.72,21.80000000000001,21.41,8.92,11.81875,14.100000000000025,19.90000000000004,19.31,18.633333333333358,13.15,17.431666666666665,202.171,8.920596507616393,223.8287238282
2018-08-03 08:00:00+00:00,9.23,-1.0,-0.8854560256532101,-0.8660254037844388,13.95,12.65,20.5,21.28,9.91,11.73875,13.200000000000044,17.900000000000034,16.12,16.841666666666686,13.56,17.0075,202.341,8.924784963578459,224.6457610614
2018-08-04 08:00:00+00:00,7.535,-1.0,-0.8854560256532101,-0.8660254037844388,13.64,12.6,19.100000000000023,17.95,11.34,12.743333333333332,14.400000000000034,17.30000000000001,14.24,16.804166666666692,12.69,15.105416666666663,172.233,9.215095387134683,185.7431506867
2018-08-05 08:00:00+00:00,6.746,-1.0,-0.8854560256532101,-0.8660254037844388,12.78,9.39,19.90000000000004,19.09,9.38,11.339166666666666,12.600000000000025,13.800000000000011,12.67,15.687500000000016,11.27,14.685000000000002,154.339,7.617044356712042,161.8535162085
2018-08-06 08:00:00+00:00,10.223,-1.0,-0.8229838658936565,-0.8660254037844388,9.96,9.96,15.400000000000034,13.91,9.2,9.595,11.0,14.300000000000011,12.62,13.254166666666691,11.55,12.26,207.262,6.788535843179698,228.5524059635
2018-08-07 08:00:00+00:00,11.276,-1.0,-0.8229838658936565,-0.8660254037844388,10.05,8.32,17.0,16.84,7.56,8.510833333333332,9.800000000000011,15.900000000000034,15.21,14.15000000000002,10.29,13.275833333333331,210.789,10.055284283050474,231.2985539964
2018-08-08 08:00:00+00:00,11.332,-1.0,-0.8229838658936565,-0.8660254037844388,13.5,13.43,21.80000000000001,20.89,8.91,11.694583333333332,15.200000000000044,21.700000000000045,19.4,18.76250000000003,14.36,17.734583333333333,202.521,11.216388601449465,224.5956005273
2018-08-09 08:00:00+00:00,10.52,-1.0,-0.8229838658936565,-0.8660254037844388,14.66,11.61,24.5,24.35,11.25,13.222500000000002,15.200000000000044,15.400000000000034,13.58,19.10416666666669,13.35,18.312083333333334,203.374,11.326354330774736,229.4233830849
2018-08-10 08:00:00+00:00,11.633,-1.0,-0.8229838658936565,-0.8660254037844388,12.04,11.07,18.80000000000001,18.32,9.43,11.066666666666665,13.100000000000025,14.300000000000011,12.27,15.708333333333355,12.19,14.634166666666667,209.393,10.559376825183246,236.1359164057
2018-08-11 08:00:00+00:00,9.511,-1.0,-0.8229838658936565,-0.8660254037844388,13.57,9.92,15.900000000000034,18.33,9.78,11.698333333333336,12.5,13.300000000000011,12.46,13.945833333333354,11.84,14.17125,179.08,11.580571594206203,198.1670290306
2018-08-12 08:00:00+00:00,8.212,-1.0,-0.8229838658936565,-0.8660254037844388,9.7,8.72,16.0,16.27,7.65,8.386666666666667,9.200000000000044,13.800000000000011,13.22,13.116666666666694,10.09,12.867083333333332,162.408,9.61206370829679,179.2962023864
2018-08-13 08:00:00+00:00,12.146,-1.0,-0.7485107481711013,-0.8660254037844388,9.36,8.93,14.5,14.82,8.73,8.959166666666667,10.400000000000034,12.600000000000025,12.41,12.637500000000024,10.91,12.574166666666668,221.434,8.280369526624906,244.9978193982
2018-08-14 08:00:00+00:00,12.313,-1.0,-0.7485107481711013,-0.8660254037844388,8.67,6.94,14.900000000000034,15.34,6.57,7.341666666666666,8.5,14.200000000000044,13.44,12.341666666666688,8.03,11.839999999999998,220.153,11.957229071930604,250.4074027175
2018-08-15 08:00:00+00:00,12.031,-1.0,-0.7485107481711013,-0.8660254037844388,10.31,8.87,18.30000000000001,17.86,5.45,8.045,10.200000000000044,16.5,16.35,14.858333333333354,10.4,14.544166666666667,218.656,12.29562658349412,247.1516759993
2018-08-16 08:00:00+00:00,12.425,-1.0,-0.7485107481711013,-0.8660254037844388,14.05,13.38,18.700000000000045,19.77,9.95,11.87375,15.400000000000034,17.900000000000034,18.62,17.150000000000023,12.89,16.104166666666668,216.632,12.043922550694402,245.360747875
2018-08-17 08:00:00+00:00,12.113,-1.0,-0.7485107481711013,-0.8660254037844388,15.12,11.32,19.100000000000023,19.36,11.25,13.09125,13.300000000000011,16.80000000000001,12.9,16.333333333333353,12.42,14.745833333333335,221.615,12.40639078624633,250.0886271207
2018-08-18 08:00:00+00:00,10.107,-1.0,-0.7485107481711013,-0.8660254037844388,11.67,8.25,17.30000000000001,17.04,6.41,9.53875,10.800000000000011,14.300000000000011,12.89,14.11666666666669,9.69,13.427916666666668,190.902,12.127327197436015,208.7080321758
2018-08-19 08:00:00+00:00,8.426,-1.0,-0.7485107481711013,-0.8660254037844388,12.45,9.02,15.300000000000011,14.94,8.61,10.0775,11.100000000000025,13.200000000000044,11.55,13.108333333333356,11.5,12.835833333333332,171.627,10.205658949087509,192.9327724546
2018-08-20 08:00:00+00:00,13.354,-1.0,-0.6631226582407952,-0.8660254037844388,8.95,7.82,13.200000000000044,11.93,7.05,7.7633333333333345,9.800000000000011,12.5,11.93,11.775000000000022,9.14,10.790416666666667,231.287,8.512906359461963,258.5595868481
2018-08-21 08:00:00+00:00,12.741,-1.0,-0.6631226582407952,-0.8660254037844388,8.86,6.95,13.200000000000044,12.69,6.35,7.6225,8.900000000000034,12.0,10.97,11.054166666666694,8.75,10.84125,229.63,13.117594128903551,267.245728072
2018-08-22 08:00:00+00:00,13.263,-1.0,-0.6631226582407952,-0.8660254037844388,9.1,9.1,14.800000000000011,13.81,4.86,6.271666666666666,10.0,12.900000000000034,11.65,12.762500000000026,8.83,11.617916666666666,225.148,12.759390279078213,263.618949259
2018-08-23 08:00:00+00:00,12.862,-1.0,-0.6631226582407952,-0.8660254037844388,11.73,7.89,15.100000000000025,13.63,7.05,9.00625,9.600000000000025,15.100000000000025,13.27,12.641666666666689,10.03,11.640833333333331,230.445,13.238407148961093,266.0976656588
2018-08-24 08:00:00+00:00,12.825,-1.0,-0.6631226582407952,-0.8660254037844388,10.86,9.26,17.0,16.59,8.05,9.74,11.600000000000025,14.200000000000044,11.06,14.583333333333362,11.06,13.521666666666668,225.748,12.880381148257896,268.9366205958
2018-08-25 08:00:00+00:00,10.354,-1.0,-0.6631226582407952,-0.8660254037844388,9.56,7.89,14.200000000000044,13.85,7.26,8.139166666666666,9.800000000000011,11.800000000000011,10.69,11.758333333333354,8.95,10.6975,197.884,12.82770443613951,230.1683715786
2018-08-26 08:00:00+00:00,9.322,-1.0,-0.6631226582407952,-0.8660254037844388,8.65,6.93,14.300000000000011,12.65,6.21,7.260000000000001,8.200000000000045,12.200000000000044,9.48,11.23750000000002,7.25,9.742916666666668,183.859,10.474798789588318,208.9797710042
2018-08-27 08:00:00+00:00,14.238,-1.0,-0.5680647467311559,-0.8660254037844388,7.14,4.15,13.200000000000044,12.55,3.27,5.11875,5.800000000000011,12.400000000000034,12.55,10.28333333333336,6.16,9.149166666666668,241.994,9.378294800780028,267.8778208748
2018-08-28 08:00:00+00:00,12.83,-1.0,-0.5680647467311559,-0.8660254037844388,9.54,7.03,15.100000000000025,14.95,4.62,7.264583333333334,11.100000000000025,13.900000000000034,11.4,12.983333333333354,7.95,11.014166666666666,242.982,14.000685267792951,272.362762911
2018-08-29 08:00:00+00:00,12.871,-1.0,-0.5680647467311559,-0.8660254037844388,10.09,9.63,17.80000000000001,16.53,7.45,8.897499999999999,11.300000000000011,17.80000000000001,15.53,14.81666666666669,10.7,13.012916666666667,246.393,12.887168253924049,266.105739027
2018-08-30 08:00:00+00:00,12.513,-1.0,-0.5680647467311559,-0.8660254037844388,9.95,8.91,20.200000000000045,19.44,7.61,9.030833333333334,11.700000000000044,13.700000000000044,12.04,15.987500000000024,9.64,14.122916666666669,257.333,12.87178954683318,263.3039257353
2018-08-31 08:00:00+00:00,13.111,-1.0,-0.5680647467311559,-0.8660254037844388,8.64,6.35,15.300000000000011,14.75,6.05,6.827916666666667,8.100000000000023,13.5,11.45,12.26250000000003,7.31,10.696666666666667,258.201,12.530520825180728,269.3460711771
2018-09-01 08:00:00+00:00,10.277,-1.0,-0.5680647467311559,-0.5000000000000004,7.81,5.64,17.5,16.55,3.02,5.663333333333333,8.5,15.300000000000011,13.0,13.429166666666688,8.54,12.326666666666666,219.076,13.082653371083884,228.6914427083
2018-09-02 08:00:00+00:00,9.002,-1.0,-0.5680647467311559,-0.5000000000000004,8.99,8.09,18.0,17.26,6.62,7.747916666666666,12.100000000000025,16.700000000000045,14.21,15.279166666666688,11.05,13.579583333333334,203.843,10.414008903036226,202.0401568835
2018-09-03 08:00:00+00:00,12.827,-1.0,-0.4647231720437691,-0.5000000000000004,11.25,10.63,22.200000000000045,20.06,8.65,9.765833333333331,14.600000000000025,17.900000000000034,15.26,18.104166666666696,12.73,15.70125,273.709,9.070952848158733,258.8023660398
2018-09-04 08:00:00+00:00,13.522,-1.0,-0.4647231720437691,-0.5000000000000004,12.28,9.15,18.5,15.99,9.03,10.454583333333334,10.100000000000025,12.0,10.83,13.945833333333354,10.63,12.675833333333337,261.402,12.643580371142816,266.5528353229
2018-09-05 08:00:00+00:00,13.224,-1.0,-0.4647231720437691,-0.5000000000000004,9.62,9.62,15.100000000000025,14.2,7.35,8.340833333333332,9.900000000000034,15.100000000000025,14.2,12.012500000000015,9.4,10.934583333333334,281.509,13.479103999020124,265.3908381216
2018-09-06 08:00:00+00:00,13.182,-1.0,-0.4647231720437691,-0.5000000000000004,12.9,10.66,18.0,18.82,9.0,10.845,10.900000000000034,17.0,15.06,14.395833333333352,10.65,14.166666666666666,254.554,13.236457532860662,260.6107969256
2018-09-07 08:00:00+00:00,12.797,-1.0,-0.4647231720437691,-0.5000000000000004,11.25,9.96,21.5,19.33,8.84,10.346666666666668,13.600000000000025,17.5,14.98,17.091666666666693,11.52,14.905833333333334,260.889,13.184659333086616,265.0034623278
2018-09-08 08:00:00+00:00,9.961,-1.0,-0.4647231720437691,-0.5000000000000004,10.95,10.57,21.200000000000045,20.27,8.05,9.735,13.200000000000044,18.700000000000045,15.86,17.02083333333336,11.65,15.3975,220.093,12.815930627897712,204.3637201782
2018-09-09 08:00:00+00:00,8.927,-1.0,-0.4647231720437691,-0.5000000000000004,11.48,8.13,21.200000000000045,19.79,7.95,9.959583333333333,11.800000000000011,16.900000000000034,15.65,17.112500000000026,12.1,15.858333333333334,197.865,10.100415266905078,173.2268222858
2018-09-10 08:00:00+00:00,12.937,-1.0,-0.3546048870425359,-0.5000000000000004,11.52,11.52,19.100000000000023,17.75,7.45,8.929583333333333,15.5,16.80000000000001,13.77,16.72500000000002,13.7,15.294166666666667,235.182,8.984301568391007,233.1520444217
2018-09-11 08:00:00+00:00,13.418,-1.0,-0.3546048870425359,-0.5000000000000004,11.95,7.52,17.100000000000023,15.72,6.7,9.372083333333334,9.800000000000011,13.900000000000034,11.14,13.112500000000018,8.83,11.9925,256.755,12.743977268920949,237.4523008518
2018-09-12 08:00:00+00:00,13.367,-1.0,-0.3546048870425359,-0.5000000000000004,9.38,5.57,16.30000000000001,16.63,5.57,7.625416666666666,10.400000000000034,11.700000000000044,11.55,13.112500000000024,9.41,11.80625,308.682,13.385085344198828,224.3205717018
2018-09-13 08:00:00+00:00,13.644,-1.0,-0.3546048870425359,-0.5000000000000004,8.79,6.77,13.100000000000025,12.4,5.55,7.222916666666666,9.300000000000011,12.400000000000034,10.17,10.97500000000002,9.59,10.795416666666666,261.48,13.367883164397732,222.6072664532
2018-09-14 08:00:00+00:00,14.535,-1.0,-0.3546048870425359,-0.5000000000000004,7.76,4.37,15.5,15.5,4.05,5.810833333333334,7.5,11.5,10.8,11.516666666666692,7.13,10.36625,257.053,13.630516344055328,228.1523172663
2018-09-15 08:00:00+00:00,11.708,-1.0,-0.3546048870425359,-0.5000000000000004,7.14,5.88,15.100000000000025,13.39,4.65,6.017083333333333,8.5,10.200000000000044,9.36,11.33333333333336,8.39,10.439583333333331,214.618,14.49083121037247,188.8028549347
2018-09-16 08:00:00+00:00,10.757,-1.0,-0.3546048870425359,-0.5000000000000004,6.65,5.4,11.700000000000044,10.67,5.4,6.098333333333333,8.0,11.5,10.42,9.97083333333336,8.84,9.60875,196.387,11.843894424948443,178.1462018263
2018-09-17 08:00:00+00:00,14.699,-1.0,-0.2393156642875577,-0.5000000000000004,7.55,5.82,14.800000000000011,14.36,4.13,5.877916666666667,9.900000000000034,12.900000000000034,10.61,12.108333333333354,9.34,10.962083333333334,238.316,10.810076482794754,240.9221614864
2018-09-18 08:00:00+00:00,14.853,-1.0,-0.2393156642875577,-0.5000000000000004,7.43,7.43,14.100000000000025,11.83,5.61,6.5200000000000005,9.300000000000011,12.5,9.7,11.966666666666685,8.8,10.16625,243.677,14.509091599134988,237.8686882405
