datetime,grid1-loss,season_x,dew_point,week_x,month_x,dew_point_max,dew_point_min,dew_point_mean,grid1-temp_min,temperature_min,temperature,temperature_max,grid1-temp,grid1-temp_max,temperature_mean,grid1-temp_mean,grid1-load,demand,ewma
2018-06-04 16:00:00+00:00,12.755,6.123233995736766e-17,0.36,-0.8854560256532096,-0.8660254037844387,8.08,0.32,4.04,8.900000000000034,7.41,7.54,11.22,9.200000000000044,14.400000000000034,8.633750000000001,10.291666666666693,281.423,257.0883885677,10.054408509237742
2018-06-05 16:00:00+00:00,13.742,6.123233995736766e-17,-0.28,-0.8854560256532096,-0.8660254037844387,0.63,-0.28,0.2162499999999999,5.7000000000000455,5.92,8.74,8.74,8.5,8.900000000000034,7.075833333333333,7.441666666666691,271.395,261.9699237363,12.696412406730364
2018-06-06 16:00:00+00:00,12.387,6.123233995736766e-17,2.22,-0.8854560256532096,-0.8660254037844387,2.22,-0.2,0.8195833333333334,4.300000000000011,3.48,12.28,12.66,14.100000000000025,14.400000000000034,8.02875,8.829166666666687,273.097,260.0159888741,13.719316650499788
2018-06-07 16:00:00+00:00,14.344,6.123233995736766e-17,7.05,-0.8854560256532096,-0.8660254037844387,7.51,1.81,5.005833333333333,6.600000000000023,6.94,9.33,11.84,12.100000000000025,13.700000000000044,9.009166666666667,10.400000000000029,253.825,250.8552637359,12.415903751749516
2018-06-08 16:00:00+00:00,12.617,6.123233995736766e-17,5.67,-0.8854560256532096,-0.8660254037844387,8.19,5.67,7.304166666666667,8.400000000000034,8.65,9.85,10.19,12.700000000000044,12.700000000000044,9.30125,10.975000000000025,258.004,228.2554716674,14.302171193546444
2018-06-09 16:00:00+00:00,9.737,6.123233995736766e-17,8.42,-0.8854560256532096,-0.8660254037844387,8.42,3.81,5.87625,7.100000000000023,6.15,19.44,19.44,19.5,20.30000000000001,11.964583333333332,13.554166666666683,234.871,208.9497118973,12.653558703830226
2018-06-10 16:00:00+00:00,9.893,6.123233995736766e-17,7.19,-0.8854560256532096,-0.8660254037844387,10.26,7.19,8.484583333333333,7.700000000000045,9.02,14.91,19.42,15.300000000000011,18.80000000000001,13.99,13.087500000000023,256.856,192.6277857977,9.800272862878938
2018-06-11 16:00:00+00:00,12.94,6.123233995736766e-17,4.45,-0.9350162426854148,-0.8660254037844387,7.91,4.45,6.628333333333333,8.100000000000023,7.6,11.49,14.14,12.0,14.700000000000044,10.335416666666667,11.57083333333336,301.525,245.4252057931,9.890988344474428
2018-06-12 16:00:00+00:00,12.827,6.123233995736766e-17,3.61,-0.9350162426854148,-0.8660254037844387,4.34,3.45,3.7395833333333335,7.5,6.98,10.85,10.86,10.600000000000025,11.600000000000025,8.6925,9.679166666666688,316.407,243.3195702793,12.873853655630864
2018-06-13 16:00:00+00:00,12.007,6.123233995736766e-17,6.76,-0.9350162426854148,-0.8660254037844387,6.85,3.68,4.883333333333333,7.300000000000011,5.13,15.73,15.74,14.200000000000044,14.200000000000044,10.2875,10.183333333333351,295.771,232.6859039341,12.828016459886172
2018-06-14 16:00:00+00:00,10.895,6.123233995736766e-17,10.53,-0.9350162426854148,-0.8660254037844387,10.53,5.02,7.223333333333334,10.200000000000044,9.81,13.75,19.08,17.200000000000045,18.200000000000045,14.32375,14.64583333333336,325.145,229.631235321,12.024811423380406
2018-06-15 16:00:00+00:00,10.535,6.123233995736766e-17,4.8,-0.9350162426854148,-0.8660254037844387,10.92,2.35,7.026666666666666,12.200000000000044,11.03,15.21,15.59,17.80000000000001,18.5,14.031666666666666,16.208333333333357,299.373,210.3355372962,10.919510531256142
2018-06-16 16:00:00+00:00,9.419,6.123233995736766e-17,6.42,-0.9350162426854148,-0.8660254037844387,6.42,2.66,4.652916666666667,8.700000000000045,8.25,15.39,16.32,16.30000000000001,17.600000000000023,12.899583333333334,14.25416666666669,250.578,210.9084180566,10.543341708359144
2018-06-17 16:00:00+00:00,9.461,6.123233995736766e-17,8.5,-0.9350162426854148,-0.8660254037844387,8.5,5.12,6.5491666666666655,8.5,8.76,16.26,17.17,18.90000000000004,19.200000000000045,13.613749999999998,14.61250000000002,253.451,200.003616703,9.443391869311135
2018-06-18 16:00:00+00:00,11.136,6.123233995736766e-17,8.79,-0.970941817426052,-0.8660254037844387,9.93,6.58,8.320416666666668,10.600000000000025,9.29,16.26,18.81,16.600000000000023,18.90000000000004,13.590833333333334,15.395833333333355,304.362,237.8163961875,9.46061800294396
2018-06-19 16:00:00+00:00,12.171,6.123233995736766e-17,4.14,-0.970941817426052,-0.8660254037844387,8.19,3.88,6.267499999999999,9.800000000000011,6.9,13.33,14.41,11.900000000000034,15.5,11.06375,12.020833333333355,307.018,241.2289625193,11.099653666483604
2018-06-20 16:00:00+00:00,13.021,6.123233995736766e-17,5.04,-0.970941817426052,-0.8660254037844387,5.54,3.79,4.745,9.0,8.75,11.19,12.21,12.400000000000034,12.700000000000044,9.853333333333332,10.941666666666698,293.565,236.7291694887,12.147757831218206
2018-06-21 16:00:00+00:00,11.432,-1.0,5.79,-0.970941817426052,-0.8660254037844387,6.4,4.62,5.54,8.300000000000011,7.81,11.63,11.77,11.5,12.200000000000044,9.764583333333333,10.354166666666687,275.119,250.5183435316,13.00205557349733
2018-06-22 16:00:00+00:00,13.653,-1.0,5.94,-0.970941817426052,-0.8660254037844387,6.9,5.35,5.96125,7.5,6.8,7.33,11.21,7.600000000000023,11.300000000000011,7.8775,8.483333333333357,268.62,242.490214575,11.466061344585228
2018-06-23 16:00:00+00:00,10.969,-1.0,8.36,-0.970941817426052,-0.8660254037844387,8.57,4.75,6.7629166666666665,7.600000000000023,7.18,9.57,9.64,11.800000000000011,11.800000000000011,8.60125,9.466666666666685,247.948,226.797709221,13.605555774211922
2018-06-24 16:00:00+00:00,10.32,-1.0,10.26,-0.970941817426052,-0.8660254037844387,10.26,7.58,8.581666666666667,9.200000000000044,8.58,12.2,13.55,14.700000000000044,15.400000000000034,10.377916666666666,11.787500000000025,248.739,215.638884758,11.026198379636693
2018-06-25 16:00:00+00:00,12.335,-1.0,10.02,-0.992708874098054,-0.8660254037844387,11.13,9.71,10.2375,11.200000000000044,10.54,13.16,13.16,14.800000000000011,15.0,11.255416666666669,13.150000000000022,215.836,248.4349070003,10.335320519069752
2018-06-26 16:00:00+00:00,11.15,-1.0,5.34,-0.992708874098054,-0.8660254037844387,8.77,5.34,7.637916666666666,10.300000000000011,8.29,14.76,17.55,15.600000000000025,18.90000000000004,12.654166666666669,14.241666666666688,228.94,240.7356331308,12.291618241411513
2018-06-27 16:00:00+00:00,11.078,-1.0,8.91,-0.992708874098054,-0.8660254037844387,9.35,5.51,7.465,9.100000000000025,7.52,17.07,18.43,18.700000000000045,19.100000000000023,12.614166666666668,13.950000000000022,241.284,241.5459551677,11.174766672569993
2018-06-28 16:00:00+00:00,11.999,-1.0,8.5,-0.992708874098054,-0.8660254037844387,10.33,7.68,8.872916666666667,11.300000000000011,9.89,10.5,16.19,11.900000000000034,18.40000000000004,11.673749999999998,13.391666666666694,229.609,247.6545929318,11.080099290645762
2018-06-29 16:00:00+00:00,11.685,-1.0,4.99,-0.992708874098054,-0.8660254037844387,8.4,4.52,5.760416666666667,8.0,7.62,10.47,10.57,11.0,11.900000000000034,9.309166666666666,10.28750000000002,250.053,241.2196204193,11.979065040862722
2018-06-30 16:00:00+00:00,9.392,-1.0,5.75,-0.992708874098054,-0.8660254037844387,5.75,4.11,4.88875,7.100000000000023,5.4,17.27,17.27,17.30000000000001,17.5,10.483333333333334,11.383333333333356,220.247,220.2475270768,11.691379551689998
2018-07-01 16:00:00+00:00,8.577,-1.0,7.74,-0.992708874098054,-1.0,7.87,5.85,7.02375,9.0,9.86,19.39,20.35,21.100000000000023,22.100000000000023,15.225416666666666,16.266666666666694,203.79,196.6957375941,9.441883558623266
2018-07-02 16:00:00+00:00,10.527,-1.0,6.17,-1.0,-1.0,10.07,5.52,7.922916666666667,10.100000000000025,10.36,15.69,21.85,18.100000000000023,21.5,15.63,16.800000000000026,232.722,229.0450499561,8.595763091838045
2018-07-03 16:00:00+00:00,10.144,-1.0,8.15,-1.0,-1.0,10.05,7.67,8.837083333333332,11.400000000000034,10.66,15.8,16.76,15.0,17.30000000000001,13.278333333333334,13.495833333333351,217.085,234.4311610724,10.485103058952182
2018-07-04 16:00:00+00:00,10.267,-1.0,8.95,-1.0,-1.0,8.95,6.61,7.847916666666666,11.0,8.76,17.4,17.45,17.80000000000001,17.900000000000034,13.24875,14.020833333333355,215.216,224.4823115002,10.151400011200982
2018-07-05 16:00:00+00:00,10.132,-1.0,10.25,-1.0,-1.0,10.55,7.62,8.846666666666666,8.300000000000011,9.11,17.07,21.99,18.90000000000004,22.700000000000045,15.244583333333331,16.129166666666688,235.963,221.2246018666,10.264492132686897
2018-07-06 16:00:00+00:00,9.844,-1.0,7.27,-1.0,-1.0,9.97,6.21,7.587083333333333,10.0,9.9,13.9,16.02,14.400000000000034,17.900000000000034,12.544166666666667,13.454166666666689,226.248,215.9702556737,10.134874331496578
2018-07-07 16:00:00+00:00,7.99,-1.0,7.78,-1.0,-1.0,8.3,6.75,7.468333333333333,11.100000000000025,8.46,15.01,15.01,14.900000000000034,15.100000000000025,11.743333333333332,13.233333333333356,191.048,196.633196868,9.850310331305046
2018-07-08 16:00:00+00:00,8.802,-1.0,8.97,-1.0,-1.0,8.97,6.14,7.896666666666667,7.900000000000034,9.2,16.22,18.59,17.80000000000001,18.600000000000023,13.705416666666666,14.33333333333335,175.299,186.3958347235,8.030358234638086
2018-07-09 16:00:00+00:00,9.605,-1.0,9.53,-0.992708874098054,-1.0,9.82,7.92,8.792916666666667,10.300000000000011,9.49,17.21,17.21,17.30000000000001,17.400000000000034,12.660000000000002,13.462500000000023,206.967,227.7197912468,8.785259728821062
2018-07-10 16:00:00+00:00,9.616,-1.0,12.75,-0.992708874098054,-1.0,12.75,8.84,10.384583333333332,9.900000000000034,10.58,22.75,22.75,22.5,23.200000000000045,16.104166666666668,16.76666666666669,209.005,210.9289548347,9.58721626271176
2018-07-11 16:00:00+00:00,9.697,-1.0,12.28,-0.992708874098054,-1.0,13.58,10.01,11.624166666666667,12.100000000000025,11.92,23.42,23.47,23.80000000000001,24.5,17.980416666666667,18.654166666666693,202.53,196.284141492,9.615375555355635
2018-07-12 16:00:00+00:00,9.364,-1.0,10.37,-0.992708874098054,-1.0,13.7,10.15,11.539583333333333,13.5,12.47,15.23,23.11,19.0,23.100000000000023,16.45625,17.629166666666688,200.044,206.688059924,9.695229210237816
2018-07-13 16:00:00+00:00,8.702,-1.0,10.12,-0.992708874098054,-1.0,10.34,8.66,9.46625,11.100000000000025,10.12,19.85,20.06,19.30000000000001,20.40000000000004,14.884166666666667,15.68750000000002,201.866,199.3644275932,9.37118580441167
2018-07-14 16:00:00+00:00,8.303,-1.0,11.76,-0.992708874098054,-1.0,11.76,8.69,9.946666666666667,10.600000000000025,10.4,19.31,19.52,18.200000000000045,18.40000000000004,15.604583333333332,14.92916666666669,182.883,181.6764035898,8.716517555085542
2018-07-15 16:00:00+00:00,7.74,-1.0,12.3,-0.992708874098054,-1.0,12.3,9.95,10.833333333333334,12.300000000000011,12.49,22.76,22.76,21.90000000000004,23.100000000000023,16.889166666666664,18.091666666666686,182.88,167.2946950819,8.311970997061229
2018-07-16 16:00:00+00:00,9.038,-1.0,12.38,-0.970941817426052,-1.0,13.47,9.72,11.9425,14.700000000000044,13.62,23.34,25.97,23.700000000000045,28.40000000000004,19.991666666666667,21.154166666666697,198.638,191.8232603451,7.752408542444305
2018-07-17 16:00:00+00:00,9.529,-1.0,11.69,-0.970941817426052,-1.0,13.69,9.68,11.674583333333333,13.200000000000044,12.59,25.43,26.65,27.600000000000023,28.5,19.205,21.212500000000023,192.578,186.2739446958,9.010109921221394
2018-07-18 16:00:00+00:00,9.509,-1.0,12.62,-0.970941817426052,-1.0,13.34,10.41,12.214166666666666,18.100000000000023,17.15,21.82,25.71,21.80000000000001,27.200000000000045,21.523750000000003,22.90833333333336,196.236,183.2074950416,9.517743013894876
2018-07-19 16:00:00+00:00,9.292,-1.0,11.3,-0.970941817426052,-1.0,14.46,10.27,12.165416666666664,13.900000000000034,13.13,19.28,20.06,18.80000000000001,20.40000000000004,16.0625,16.57916666666669,190.645,206.7105776832,9.509189674056138
2018-07-20 16:00:00+00:00,8.672,-1.0,14.37,-0.970941817426052,-1.0,14.37,10.15,12.011666666666663,13.200000000000044,11.82,21.82,24.03,21.80000000000001,23.100000000000023,17.369583333333335,18.2541666666667,179.028,193.1940523331,9.2967117901132
2018-07-21 16:00:00+00:00,7.947,-1.0,11.95,-0.970941817426052,-1.0,15.35,11.19,12.97125,13.700000000000044,12.25,18.54,20.15,19.80000000000001,20.5,16.275,17.38750000000002,170.131,175.3406146598,8.685552719985639
2018-07-22 16:00:00+00:00,7.853,-1.0,11.47,-0.970941817426052,-1.0,11.68,9.12,10.650416666666668,12.200000000000044,11.18,20.66,21.08,20.80000000000001,22.200000000000045,16.341666666666665,17.64166666666669,159.998,169.092985341,7.963022425648127
2018-07-23 16:00:00+00:00,9.283,-1.0,11.69,-0.9350162426854148,-1.0,13.58,11.6,12.525,14.5,13.85,17.5,20.04,19.0,19.90000000000004,15.2125,16.55000000000003,182.955,208.435118593,7.855386865672376
2018-07-24 16:00:00+00:00,9.335,-1.0,13.09,-0.9350162426854148,-1.0,14.41,11.89,13.03125,14.300000000000011,13.34,19.49,19.49,20.90000000000004,21.80000000000001,16.430833333333332,18.275000000000023,192.717,200.9365280492,9.252028852402711
2018-07-25 16:00:00+00:00,8.986,-1.0,13.24,-0.9350162426854148,-1.0,13.64,12.54,13.200833333333334,14.0,13.39,15.94,19.52,16.30000000000001,20.0,15.804583333333332,16.262500000000024,193.519,201.615907457,9.3331999943845
2018-07-26 16:00:00+00:00,9.066,-1.0,11.35,-0.9350162426854148,-1.0,13.15,9.89,11.25625,12.0,11.32,22.36,22.36,23.40000000000004,23.600000000000023,15.82125,16.962500000000027,188.996,203.2006950012,8.993532280288893
2018-07-27 16:00:00+00:00,8.942,-1.0,13.09,-0.9350162426854148,-1.0,14.71,11.8,12.94625,17.200000000000045,16.22,27.11,27.48,29.700000000000045,30.5,21.419166666666666,23.36666666666669,179.242,175.7144306517,9.06442785948851
2018-07-28 16:00:00+00:00,8.45,-1.0,14.6,-0.9350162426854148,-1.0,15.11,12.93,13.92,20.600000000000023,18.16,25.46,26.79,27.200000000000045,29.0,22.90083333333333,25.28333333333336,167.92,153.9258975098,8.944655993570713
2018-07-29 16:00:00+00:00,6.97,-1.0,12.64,-0.9350162426854148,-1.0,15.75,12.64,15.03125,20.100000000000023,17.29,17.29,25.12,20.100000000000023,26.600000000000023,21.967916666666667,24.029166666666693,163.991,160.3285753202,8.460731243232766
2018-07-30 16:00:00+00:00,8.323,-1.0,12.78,-0.8854560256532101,-1.0,15.12,7.5,11.660416666666668,16.100000000000023,14.44,24.92,24.92,27.700000000000045,28.30000000000001,19.6925,21.60833333333336,186.923,202.1070346643,7.002340454323289
2018-07-31 16:00:00+00:00,8.557,-1.0,13.82,-0.8854560256532101,-1.0,13.82,11.02,12.836666666666666,16.100000000000023,16.16,26.81,27.38,29.100000000000023,29.600000000000023,22.291666666666668,24.01666666666669,189.082,195.9849076702,8.294349141632697
2018-08-01 16:00:00+00:00,8.21,-1.0,13.46,-0.8854560256532101,-0.8660254037844388,15.73,13.46,14.327916666666669,18.0,15.26,21.41,26.11,21.30000000000001,28.600000000000023,19.23958333333333,21.150000000000023,194.436,198.9544244867,8.551301958769187
2018-08-02 16:00:00+00:00,8.463,-1.0,11.67,-0.8854560256532101,-0.8660254037844388,13.95,8.92,11.370833333333335,14.100000000000025,13.15,18.3,21.28,17.700000000000045,21.80000000000001,17.560833333333335,18.225000000000023,187.147,207.7076266083,8.217404326204425
2018-08-03 16:00:00+00:00,8.141,-1.0,13.44,-0.8854560256532101,-0.8660254037844388,13.64,9.91,12.06,13.200000000000044,13.56,17.95,18.08,18.700000000000045,19.100000000000023,15.920416666666666,16.787500000000023,184.017,198.6024711399,8.4576719600153
2018-08-04 16:00:00+00:00,7.526,-1.0,12.15,-0.8854560256532101,-0.8660254037844388,13.23,11.34,12.45875,14.400000000000034,12.69,17.91,19.09,18.90000000000004,19.90000000000004,15.4175,16.89166666666669,174.618,182.3631699564,8.147869994242646
2018-08-05 16:00:00+00:00,7.702,-1.0,9.72,-0.8854560256532101,-0.8660254037844388,12.06,9.38,10.409583333333332,12.600000000000025,11.27,12.02,17.26,14.800000000000011,18.0,13.1425,14.320833333333352,166.309,180.1305784619,7.539491069054281
2018-08-06 16:00:00+00:00,9.737,-1.0,9.04,-0.8229838658936565,-0.8660254037844388,10.05,8.88,9.49,11.0,11.55,16.84,16.84,16.600000000000023,16.600000000000023,12.863333333333332,13.583333333333355,192.893,216.2788223715,7.698474473395366
2018-08-07 16:00:00+00:00,9.425,-1.0,11.46,-0.8229838658936565,-0.8660254037844388,11.47,7.56,8.957916666666668,9.800000000000011,10.29,20.89,20.89,21.40000000000004,21.80000000000001,14.792500000000002,15.495833333333351,197.052,214.4395573119,9.692775501466617
2018-08-08 16:00:00+00:00,10.161,-1.0,13.95,-0.8229838658936565,-0.8660254037844388,13.95,11.32,12.439583333333331,15.200000000000044,14.36,21.61,24.35,20.90000000000004,24.5,18.824166666666667,19.704166666666698,191.078,207.4523776621,9.430809217062697
2018-08-09 16:00:00+00:00,10.207,-1.0,11.2,-0.8229838658936565,-0.8660254037844388,14.66,11.1,12.71,15.200000000000044,13.35,18.32,21.44,18.5,21.0,16.17875,17.36666666666669,195.381,214.7960638622,10.14515898119123
2018-08-10 16:00:00+00:00,10.51,-1.0,13.26,-0.8229838658936565,-0.8660254037844388,13.57,9.43,11.492083333333332,13.100000000000025,12.19,17.96,18.33,15.800000000000011,18.30000000000001,14.54125,14.900000000000023,190.419,209.386472075,10.205658398921225
2018-08-11 16:00:00+00:00,8.59,-1.0,8.2,-0.8229838658936565,-0.8660254037844388,12.81,7.65,10.222916666666668,12.5,11.84,15.6,17.11,15.700000000000044,16.0,13.872916666666669,14.037500000000025,178.609,196.6764266438,10.503397504953998
2018-08-12 16:00:00+00:00,9.497,-1.0,8.87,-0.8229838658936565,-0.8660254037844388,8.95,8.11,8.554583333333333,9.200000000000044,10.09,14.28,14.91,14.100000000000025,15.5,12.613333333333332,12.791666666666687,180.626,198.8890428888,8.63150992668341
2018-08-13 16:00:00+00:00,11.297,-1.0,7.53,-0.7485107481711013,-0.8660254037844388,9.36,7.2,8.569583333333332,10.400000000000034,10.91,15.1,15.34,14.900000000000034,14.900000000000034,12.63875,12.54583333333336,201.162,232.6662149679,9.478223750216264
2018-08-14 16:00:00+00:00,10.904,-1.0,10.03,-0.7485107481711013,-0.8660254037844388,10.03,6.57,7.757916666666667,8.5,8.03,16.95,17.86,18.0,18.30000000000001,12.625833333333334,13.429166666666688,201.206,233.1656317082,11.25754282051347
2018-08-15 16:00:00+00:00,11.168,-1.0,11.8,-0.7485107481711013,-0.8660254037844388,11.8,5.45,8.752916666666666,10.200000000000044,10.4,16.22,19.77,17.80000000000001,18.700000000000045,14.983333333333333,15.129166666666691,206.386,230.8222770706,10.911669883817115
2018-08-16 16:00:00+00:00,11.443,-1.0,15.06,-0.7485107481711013,-0.8660254037844388,15.12,10.35,13.006666666666666,15.400000000000034,12.89,16.63,19.36,18.5,19.100000000000023,15.73625,17.179166666666685,198.629,231.3412620209,11.162439083200455
2018-08-17 16:00:00+00:00,10.241,-1.0,11.19,-0.7485107481711013,-0.8660254037844388,14.89,10.61,11.946666666666667,13.300000000000011,12.42,16.47,17.04,15.5,18.0,14.335833333333332,15.90000000000002,204.533,225.008539159,11.43691341158519
2018-08-18 16:00:00+00:00,9.726,-1.0,10.95,-0.7485107481711013,-0.8660254037844388,12.45,6.41,9.695833333333333,10.800000000000011,9.69,13.64,15.91,14.800000000000011,15.300000000000011,12.815416666666666,13.362500000000024,185.789,208.1849053413,10.266944571321996
2018-08-19 16:00:00+00:00,10.589,-1.0,7.77,-0.7485107481711013,-0.8660254037844388,10.52,7.77,9.04625,11.100000000000025,11.5,11.53,13.61,13.100000000000025,14.400000000000034,12.011666666666668,12.612500000000027,191.105,211.383766373,9.73773544411824
2018-08-20 16:00:00+00:00,13.22,-1.0,8.08,-0.6631226582407952,-0.8660254037844388,8.86,7.05,7.783333333333332,9.800000000000011,9.14,12.24,12.69,12.300000000000011,13.200000000000044,11.105416666666668,11.704166666666689,212.272,245.3082283836,10.570532363656088
2018-08-21 16:00:00+00:00,11.665,-1.0,6.46,-0.6631226582407952,-0.8660254037844388,8.01,6.35,6.98875,8.900000000000034,8.75,13.54,13.81,14.400000000000034,14.800000000000011,11.005,11.383333333333365,205.426,249.59569181,13.162521505829314
2018-08-22 16:00:00+00:00,13.106,-1.0,10.06,-0.6631226582407952,-0.8660254037844388,11.73,4.86,7.682916666666667,10.0,8.83,11.65,13.63,14.400000000000034,14.900000000000034,11.468333333333334,12.920833333333356,211.835,250.1752888055,11.69748776469754
2018-08-23 16:00:00+00:00,11.631,-1.0,10.69,-0.6631226582407952,-0.8660254037844388,10.69,7.05,8.543750000000001,9.600000000000025,10.03,15.82,16.59,16.100000000000023,17.0,12.686666666666667,13.458333333333355,215.733,251.963866866,13.075443234106498
2018-08-24 16:00:00+00:00,10.842,-1.0,7.26,-0.6631226582407952,-0.8660254037844388,10.86,7.26,9.489583333333334,11.600000000000025,10.55,12.85,14.9,13.0,15.600000000000025,12.460416666666667,13.475000000000028,199.094,245.973934545,11.66233626577377
2018-08-25 16:00:00+00:00,10.54,-1.0,8.39,-0.6631226582407952,-0.8660254037844388,8.65,7.52,8.017083333333334,9.800000000000011,8.95,12.36,12.65,12.800000000000011,14.300000000000011,10.42875,11.779166666666685,195.927,228.8288294507,10.859796667007169
2018-08-26 16:00:00+00:00,10.582,-1.0,5.5,-0.6631226582407952,-0.8660254037844388,7.96,5.5,6.684583333333332,8.200000000000045,7.25,11.9,12.05,12.5,13.200000000000044,9.473333333333334,11.012500000000024,204.482,229.3900240765,10.54693778274859
2018-08-27 16:00:00+00:00,13.811,-1.0,9.54,-0.5680647467311559,-0.8660254037844388,9.54,3.27,5.256666666666667,5.800000000000011,6.16,11.85,14.95,14.300000000000011,15.100000000000025,10.053333333333333,10.829166666666689,240.218,256.5526664718,10.58123934777604
2018-08-28 16:00:00+00:00,11.844,-1.0,9.96,-0.5680647467311559,-0.8660254037844388,9.96,6.05,7.935833333333334,11.100000000000025,7.95,16.34,16.53,16.80000000000001,17.200000000000045,11.2825,13.608333333333356,222.021,253.7954163361,13.740932422545937
2018-08-29 16:00:00+00:00,11.208,-1.0,8.78,-0.5680647467311559,-0.8660254037844388,10.09,7.83,9.0525,11.300000000000011,10.7,18.53,19.44,19.30000000000001,20.200000000000045,14.42,15.941666666666691,232.98,251.34359075,11.885152727323725
2018-08-30 16:00:00+00:00,12.209,-1.0,7.45,-0.5680647467311559,-0.8660254037844388,9.95,6.76,8.357083333333334,11.700000000000044,9.64,13.23,17.58,14.700000000000044,18.700000000000045,12.580833333333333,14.433333333333358,239.218,253.0797735951,11.222690392347593
2018-08-31 16:00:00+00:00,10.386,-1.0,7.66,-0.5680647467311559,-0.8660254037844388,7.66,6.05,6.65375,8.100000000000023,7.31,15.92,16.55,16.600000000000023,17.5,11.074583333333331,12.650000000000023,230.257,244.8862796184,12.187602648224017
2018-09-01 16:00:00+00:00,10.324,-1.0,8.68,-0.5680647467311559,-0.5000000000000004,8.68,3.02,6.070833333333334,8.5,8.54,16.2,17.26,17.200000000000045,18.0,12.690833333333332,13.804166666666688,222.362,226.7427260738,10.42508460926012
2018-09-02 16:00:00+00:00,9.389,-1.0,10.51,-0.5680647467311559,-0.5000000000000004,10.51,6.62,8.134583333333333,12.100000000000025,11.05,19.29,20.06,21.600000000000023,22.200000000000045,14.317916666666669,16.175000000000022,225.021,221.3032184051,10.326192965501598
2018-09-03 16:00:00+00:00,12.742,-1.0,11.93,-0.4647231720437691,-0.5000000000000004,12.28,9.05,10.640833333333331,14.600000000000025,12.73,14.17,18.17,16.100000000000023,20.90000000000004,14.691250000000002,17.23750000000003,267.501,251.1769900986,9.40933179785458
2018-09-04 16:00:00+00:00,13.253,-1.0,8.77,-0.4647231720437691,-0.5000000000000004,11.63,8.77,9.51,10.100000000000025,10.63,12.13,13.3,13.200000000000044,15.400000000000034,11.339583333333332,12.370833333333351,241.018,251.4336969987,12.669699909520622
2018-09-05 16:00:00+00:00,12.275,-1.0,12.9,-0.4647231720437691,-0.5000000000000004,12.9,7.35,9.195833333333333,9.900000000000034,9.4,16.67,18.82,15.800000000000011,18.0,12.992916666666666,13.345833333333347,237.452,250.1422407008,13.24034568016968
2018-09-06 16:00:00+00:00,12.026,-1.0,11.06,-0.4647231720437691,-0.5000000000000004,12.68,9.0,10.65,10.900000000000034,10.65,17.37,19.33,20.200000000000045,21.5,14.405,15.56250000000002,244.714,248.7104310526,12.295942552869564
2018-09-07 16:00:00+00:00,10.82,-1.0,9.85,-0.4647231720437691,-0.5000000000000004,11.25,8.84,10.1325,13.600000000000025,11.52,18.92,20.27,20.100000000000023,21.200000000000045,15.120416666666666,17.025000000000023,225.41,238.5490370826,12.031856229847344
2018-09-08 16:00:00+00:00,10.011,-1.0,10.67,-0.4647231720437691,-0.5000000000000004,10.75,8.05,9.783333333333331,13.200000000000044,11.65,18.36,19.79,20.40000000000004,21.200000000000045,15.383333333333333,17.279166666666697,220.934,205.066408398,10.846290440497365
2018-09-09 16:00:00+00:00,10.742,-1.0,8.07,-0.4647231720437691,-0.5000000000000004,11.48,7.45,9.040833333333332,11.800000000000011,12.1,15.56,17.75,16.900000000000034,19.600000000000023,15.205833333333333,16.245833333333355,208.742,198.3489572874,10.02912108819763
2018-09-10 16:00:00+00:00,12.363,-1.0,11.71,-0.3546048870425359,-0.5000000000000004,11.95,8.2,10.289166666666668,14.300000000000011,13.7,14.44,15.72,14.300000000000011,17.100000000000023,14.62,15.837500000000018,244.444,230.0804680348,10.726534551087036
2018-09-11 16:00:00+00:00,11.971,-1.0,9.38,-0.3546048870425359,-0.5000000000000004,11.38,6.7,8.056666666666667,9.800000000000011,8.83,11.59,16.63,15.5,16.30000000000001,11.747500000000002,13.25000000000002,257.759,226.5842911844,12.32749793593415
2018-09-12 16:00:00+00:00,12.87,-1.0,5.88,-0.3546048870425359,-0.5000000000000004,9.25,5.55,7.06125,10.400000000000034,9.41,11.67,12.4,12.400000000000034,14.800000000000011,11.059583333333334,11.908333333333358,249.368,216.6295150267,11.978733993143138
2018-09-13 16:00:00+00:00,11.891,-1.0,5.7,-0.3546048870425359,-0.5000000000000004,8.79,4.85,7.052499999999999,9.300000000000011,9.59,13.68,15.5,14.600000000000025,15.5,11.349166666666669,11.745833333333351,245.147,214.6731657259,12.850664557937252
2018-09-14 16:00:00+00:00,12.41,-1.0,6.62,-0.3546048870425359,-0.5000000000000004,7.76,4.05,5.860833333333333,7.5,7.13,12.16,13.39,14.100000000000025,15.100000000000025,10.056666666666668,11.212500000000023,228.195,207.3392725034,11.91181930458125
2018-09-15 16:00:00+00:00,12.595,-1.0,6.5,-0.3546048870425359,-0.5000000000000004,7.14,5.64,6.179583333333333,8.5,8.39,9.6,11.05,11.200000000000044,13.100000000000025,9.595,10.504166666666697,215.055,192.0834184681,12.399192290630472
2018-09-16 16:00:00+00:00,12.18,-1.0,4.36,-0.3546048870425359,-0.5000000000000004,6.35,4.13,5.557916666666666,8.0,8.84,13.03,14.36,14.400000000000034,14.800000000000011,10.565833333333332,10.875000000000025,225.65,199.8018943671,12.590752077841154
