datetime,grid1-loss,snow_depth,season_x,week_x,month_x,dew_point,dew_point_max,dew_point_min,grid1-temp_min,dew_point_mean,grid1-temp_max,temperature_max,grid1-temp,grid1-load,temperature,temperature_min,grid1-temp_mean,temperature_mean,ewma,demand
2019-12-17 10:00:00+00:00,31.3145,3333.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,-6.25,-2.07,-6.81,-4.699999999999989,-5.01,-0.6999999999999886,0.46,-3.0,544.89,0.29,-0.81,-2.795833333333308,-0.0454166666666663,31.279351789341334,461.513081266
2019-12-18 10:00:00+00:00,34.8427,3333.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,-1.98,-1.98,-9.72,-6.699999999999989,-7.990833333333334,-3.1999999999999886,-0.01,-5.399999999999977,492.212,-1.79,-3.09,-5.483333333333316,-2.05,31.31060656213089,461.4478339135
2019-12-19 10:00:00+00:00,35.4723,3333.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,-7.79,1.9,-8.07,-4.5,-2.5604166666666663,2.400000000000034,3.29,-2.7999999999999545,480.937,-1.18,-1.18,-1.1499999999999777,1.049166666666667,34.451442917760986,444.0059290734
2019-12-20 10:00:00+00:00,27.8677,3333.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,-1.38,-1.38,-7.66,-2.0,-5.218333333333333,1.400000000000034,0.74,1.2000000000000457,508.25,0.74,-1.31,0.1625000000000226,-0.8045833333333331,35.359217611211086,431.5495510585
2019-12-21 10:00:00+00:00,22.6436,3333.0,1.0,0.970941817426052,0.8660254037844384,2.36,3.12,-0.8,1.8000000000000114,2.124166666666667,4.800000000000011,6.42,4.7000000000000455,446.646,5.83,1.23,3.720833333333355,4.787083333333333,28.69755044808808,386.1257544654
2019-12-22 10:00:00+00:00,21.9438,3333.0,1.0,0.970941817426052,0.8660254037844384,1.51,2.28,0.72,2.6000000000000227,1.3500000000000003,4.900000000000034,5.52,2.700000000000045,448.651,3.59,3.59,3.3958333333333592,4.0875,23.314208246923247,378.6484720154
2019-12-23 10:00:00+00:00,29.9537,3333.0,1.0,0.992708874098054,0.8660254037844384,-3.59,1.45,-3.61,0.6000000000000227,-1.590833333333333,3.300000000000012,3.54,0.7000000000000455,515.505,0.28,0.28,2.125000000000026,2.0675000000000003,22.09560287316832,424.751799589
2019-12-24 10:00:00+00:00,31.7081,3333.0,1.0,0.992708874098054,0.8660254037844384,-5.21,-3.43,-5.36,-5.399999999999977,-4.642499999999999,0.1000000000000227,0.21,-5.199999999999989,508.33,-1.24,-1.29,-2.991666666666646,-0.4662499999999996,29.0832428029079,403.8610602228
2019-12-25 10:00:00+00:00,28.2173,3333.0,1.0,0.992708874098054,0.8660254037844384,-1.96,-1.96,-5.14,-5.7999999999999545,-4.0875,-4.0,-0.08,-4.0,539.104,-0.31,-1.74,-5.216666666666645,-0.9083333333333328,31.41733929780071,405.8351428227
2019-12-26 10:00:00+00:00,25.0451,3333.0,1.0,0.992708874098054,0.8660254037844384,0.6,0.94,-1.67,-3.099999999999966,-0.0066666666666665,-0.2999999999999545,1.33,-0.2999999999999545,544.801,0.97,-0.53,-1.1666666666666403,0.554166666666667,28.571774778408763,378.3664230671
2019-12-27 10:00:00+00:00,32.6448,3333.0,1.0,0.992708874098054,0.8660254037844384,-7.63,0.46,-7.63,-2.599999999999966,-3.1870833333333333,-0.2999999999999545,1.04,-2.0,473.732,-3.67,-3.7,-1.4124999999999777,-0.7483333333333331,25.43575684645041,408.4082564657
2019-12-28 10:00:00+00:00,27.6332,3333.0,1.0,0.992708874098054,0.8660254037844384,-6.13,-5.95,-8.59,-2.3999999999999773,-7.518333333333333,1.400000000000034,-1.43,1.400000000000034,420.687,-1.43,-4.62,-1.041666666666636,-3.575833333333333,31.84623981477041,386.1204479826
2019-12-29 10:00:00+00:00,19.8194,3333.0,1.0,0.992708874098054,0.8660254037844384,2.1,2.1,-5.94,0.2000000000000454,-2.44375,5.7000000000000455,4.26,5.5,413.189,4.26,-0.91,3.545833333333358,1.3825000000000005,28.09988687968751,350.3530080714
2019-12-30 10:00:00+00:00,24.4929,3333.0,1.0,1.0,0.8660254037844384,3.27,5.07,2.4,5.0,3.838750000000001,7.5,7.17,5.400000000000034,495.24,5.46,4.5,6.129166666666689,5.864999999999999,20.73664615813661,377.232408217
2019-12-31 10:00:00+00:00,25.2353,3333.0,1.0,1.0,0.8660254037844384,0.48,3.24,-0.07,2.1000000000000227,1.6475,5.0,6.24,2.300000000000012,510.6,2.6,2.5,3.504166666666682,4.653333333333333,24.07681221971659,381.6970447735
2020-01-01 10:00:00+00:00,18.477,3333.0,1.0,1.0,1.0,1.58,3.81,0.5,2.5,2.307916666666667,6.0,6.51,6.0,477.844,5.26,2.88,4.129166666666687,4.904583333333334,25.10697198243864,360.02963328
2020-01-02 10:00:00+00:00,22.5962,3333.0,1.0,1.0,1.0,0.08,3.17,-0.08,4.900000000000034,1.4750000000000003,7.5,5.88,7.5,445.865,4.28,4.28,5.991666666666691,5.303333333333334,19.211415308882746,398.9053554634
2020-01-03 10:00:00+00:00,29.5986,3333.0,1.0,1.0,1.0,-4.64,1.74,-4.64,1.2000000000000457,-0.2445833333333331,7.700000000000045,4.91,1.2000000000000457,519.359,1.64,1.64,4.8250000000000215,3.827083333333333,22.221260603421413,401.1151703285
2020-01-04 10:00:00+00:00,30.0641,3333.0,1.0,1.0,1.0,-4.5,-2.34,-6.73,0.2000000000000454,-4.118333333333333,2.1000000000000227,3.4,0.6000000000000227,472.14,1.16,1.04,0.979166666666695,1.85625,28.78139730200636,380.4536109092
2020-01-05 10:00:00+00:00,27.2311,3333.0,1.0,1.0,1.0,-2.73,-1.94,-3.94,-1.3999999999999773,-2.6316666666666664,0.5,2.18,0.4000000000000341,388.678,-1.63,-1.63,-0.3124999999999787,0.8033333333333337,29.92201244659148,366.1449033992
2020-01-06 10:00:00+00:00,30.1511,3333.0,1.0,0.9929810960135168,1.0,2.32,4.05,-2.65,0.6000000000000227,1.34875,5.400000000000034,6.13,5.400000000000034,441.333,3.16,-1.52,3.258333333333352,3.2654166666666677,27.529177774819345,410.2687535641
2020-01-07 10:00:00+00:00,29.6459,3333.0,1.0,0.9929810960135168,1.0,0.66,2.7,-0.17,0.7000000000000455,1.2512500000000002,5.900000000000034,4.12,1.1000000000000227,449.422,3.42,2.81,3.341666666666692,3.5629166666666667,29.8606644105325,410.5796986893
2020-01-08 10:00:00+00:00,19.844,3333.0,1.0,0.9929810960135168,1.0,-1.23,3.06,-1.36,1.6000000000000227,0.1554166666666668,5.600000000000023,4.55,4.0,372.384,3.51,2.2,4.26666666666669,3.467083333333333,29.66968988498233,392.1744078127
2020-01-09 10:00:00+00:00,29.6697,3333.0,1.0,0.9929810960135168,1.0,-0.52,0.53,-3.41,2.800000000000012,-1.0245833333333332,4.2000000000000455,3.56,3.1000000000000227,421.376,2.4,1.83,3.4250000000000185,2.88125,20.93241139766192,395.0442290448
2020-01-10 10:00:00+00:00,34.7094,3333.0,1.0,0.9929810960135168,1.0,-5.26,-1.56,-7.55,-3.899999999999977,-5.69875,3.200000000000045,1.73,-1.5,491.65,0.95,-0.82,-0.954166666666642,0.4700000000000004,28.701852997828567,425.1223202162
2020-01-11 10:00:00+00:00,25.2907,3333.0,1.0,0.9929810960135168,1.0,-6.23,-2.61,-8.05,-3.0,-5.71,2.900000000000034,0.94,2.700000000000045,495.694,0.94,-1.27,0.2250000000000226,-0.0941666666666663,34.04393195595489,392.4592716241
2020-01-12 10:00:00+00:00,24.8827,3333.0,1.0,0.9929810960135168,1.0,-1.17,2.66,-6.0,1.3000000000000114,-0.5112499999999996,4.0,4.05,2.1000000000000227,468.274,3.48,1.42,2.9166666666666856,2.7320833333333336,26.260313079464385,366.4162716262
2020-01-13 10:00:00+00:00,29.7705,3333.0,1.0,0.9720229140804107,1.0,-5.16,-1.04,-5.16,-1.0,-2.372083333333333,1.8000000000000114,3.12,1.400000000000034,497.261,1.28,1.23,0.1083333333333507,2.4129166666666677,25.03530096693555,431.8714531233
2020-01-14 10:00:00+00:00,25.1446,3333.0,1.0,0.9720229140804107,1.0,-0.34,-0.34,-7.13,0.1000000000000227,-4.709583333333333,4.800000000000011,4.72,4.7000000000000455,492.42,4.6,-1.82,1.8791666666666889,1.2437500000000004,29.245972495253262,424.2240399846
2020-01-15 10:00:00+00:00,26.0663,3333.0,1.0,0.9720229140804107,1.0,-2.24,-0.15,-5.36,-0.6999999999999886,-2.11,4.600000000000023,4.45,1.400000000000034,457.09,1.95,1.02,1.65416666666669,2.400833333333334,25.59891726648665,410.8038639853
2020-01-16 10:00:00+00:00,19.1665,3333.0,1.0,0.9720229140804107,1.0,-1.4,-1.4,-5.18,0.1000000000000227,-3.872083333333333,2.700000000000045,3.51,2.700000000000045,492.227,3.51,-0.15,1.5083333333333566,1.4075000000000004,26.01452707614619,331.7140094014
2020-01-17 10:00:00+00:00,25.7304,3333.0,1.0,0.9720229140804107,1.0,-1.63,2.93,-3.63,1.5,-0.7816666666666664,5.2000000000000455,5.24,5.2000000000000455,537.66,2.41,2.15,3.2916666666666927,3.384166666666667,19.925069709447765,417.3038009926
2020-01-18 10:00:00+00:00,27.0641,3333.0,1.0,0.9720229140804107,1.0,-1.26,0.64,-1.29,0.8000000000000114,-0.1862499999999997,5.400000000000034,3.43,1.0,448.625,2.35,2.27,3.0625000000000213,2.9633333333333343,25.087331907133933,384.9267835787
