datetime,grid1-loss,season_y,season_x,week_x,month_x,dew_point_max,dew_point,grid1-temp_max,temperature_max,dew_point_min,temperature,dew_point_mean,grid1-temp,grid1-load,grid1-temp_min,grid1-temp_mean,temperature_min,temperature_mean,demand,ewma
2018-06-17 22:00:00+00:00,7.626,1.0,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,9.93,8.63,19.200000000000045,17.17,5.12,10.82,7.187916666666667,12.900000000000034,222.31,8.5,15.104166666666687,8.76,13.565833333333332,161.3393479856,7.604359536166794
2018-06-18 22:00:00+00:00,8.093,1.0,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,9.64,8.18,18.90000000000004,18.81,6.58,9.93,7.875,10.900000000000034,241.952,10.600000000000025,14.587500000000023,9.29,13.14875,190.3398296583,7.624274346788516
2018-06-19 22:00:00+00:00,8.757,1.0,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,8.19,4.49,15.5,14.41,3.88,9.65,5.547083333333333,9.800000000000011,244.877,9.800000000000011,11.420833333333354,6.9,10.89875,180.4545929356,8.055622893159596
2018-06-20 22:00:00+00:00,9.217,1.0,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,6.06,6.06,12.700000000000044,11.37,3.79,8.63,5.024583333333333,9.700000000000044,227.899,9.0,11.1291666666667,8.63,9.570416666666668,184.0228547772,8.701070807991472
2018-06-21 22:00:00+00:00,8.783,1.2246467991473532e-16,-1.0,-0.970941817426052,-0.8660254037844387,6.4,6.2,11.700000000000044,11.77,4.62,8.33,5.572916666666667,9.200000000000044,211.751,8.300000000000011,10.179166666666688,7.81,9.78625,195.6873981808,9.175858789998664
2018-06-22 22:00:00+00:00,9.741,1.2246467991473532e-16,-1.0,-0.970941817426052,-0.8660254037844387,6.9,5.53,8.700000000000045,8.37,5.35,7.18,5.934583333333332,7.800000000000011,218.646,7.5,7.82916666666669,6.8,7.327916666666667,204.5299148576,8.814327333732141
2018-06-23 22:00:00+00:00,9.01,1.2246467991473532e-16,-1.0,-0.970941817426052,-0.8660254037844387,8.57,7.87,11.800000000000011,9.73,4.75,9.14,7.2925,10.400000000000034,209.376,7.600000000000023,10.316666666666684,7.2,9.12625,191.0048698296,9.667105296315947
2018-06-24 22:00:00+00:00,8.358,1.2246467991473532e-16,-1.0,-0.970941817426052,-0.8660254037844387,10.27,10.11,15.400000000000034,13.55,7.58,10.82,9.132083333333332,12.100000000000025,158.158,9.200000000000044,12.229166666666687,8.58,10.8275,177.1048509929,9.062398870634707
2018-06-25 22:00:00+00:00,8.299,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,11.13,8.34,15.100000000000025,13.63,7.69,8.86,9.729166666666668,12.100000000000025,166.065,11.200000000000044,13.350000000000025,8.86,11.30125,189.5839819951,8.414170153405484
2018-06-26 22:00:00+00:00,8.136,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,8.7,7.1,18.90000000000004,17.55,5.34,8.55,7.197499999999999,11.600000000000025,177.437,10.300000000000011,14.150000000000018,8.29,12.582499999999998,197.7622681363,8.308183894884285
2018-06-27 22:00:00+00:00,7.903,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,9.35,8.42,19.100000000000023,18.43,6.07,10.84,8.110000000000001,12.900000000000034,186.35,9.100000000000025,14.55833333333336,7.52,13.182083333333331,185.017553511,8.149730282930307
2018-06-28 22:00:00+00:00,9.037,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,10.33,6.47,14.700000000000044,12.43,6.47,8.15,8.53125,9.900000000000034,186.65,9.900000000000034,12.204166666666692,8.15,10.656250000000002,195.3449649329,7.922674758747817
2018-06-29 22:00:00+00:00,8.862,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,5.98,4.44,11.5,10.57,4.44,6.93,5.08375,8.700000000000045,195.885,8.0,10.029166666666685,6.93,9.14625,194.7815098591,8.948141510365657
2018-06-30 22:00:00+00:00,7.636,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,7.14,6.88,17.5,17.27,4.11,10.95,5.375833333333333,12.5,182.304,7.100000000000023,12.67916666666669,5.4,11.894166666666669,183.0012490866,8.8688690937103
2018-07-01 22:00:00+00:00,7.507,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,7.87,6.59,22.100000000000023,20.35,5.85,11.66,7.151666666666666,13.5,171.447,9.0,16.68750000000003,9.86,15.405833333333334,158.5825818364,7.734311409926293
2018-07-02 22:00:00+00:00,7.686,1.2246467991473532e-16,-1.0,-1.0,-1.0,10.07,9.8,21.5,21.85,5.52,11.01,8.433333333333334,12.5,173.881,10.100000000000025,16.30416666666669,10.36,15.11625,174.4674375757,7.525126259564941
2018-07-03 22:00:00+00:00,7.8,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.68,8.73,15.200000000000044,16.76,7.92,11.84,8.627083333333333,12.100000000000025,167.647,11.400000000000034,13.225000000000028,10.66,13.285416666666668,180.6403367423,7.673171611063191
2018-07-04 22:00:00+00:00,7.686,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.05,8.55,17.900000000000034,17.45,6.61,11.0,7.928333333333334,12.700000000000044,164.618,11.0,14.483333333333354,8.76,13.52625,174.1581386112,7.78988645445111
2018-07-05 22:00:00+00:00,7.628,1.2246467991473532e-16,-1.0,-1.0,-1.0,10.55,9.55,22.700000000000045,21.99,7.62,10.71,8.941666666666666,13.300000000000011,183.749,8.300000000000011,16.079166666666687,9.11,14.930416666666666,171.3318694292,7.694284110504056
2018-07-06 22:00:00+00:00,7.516,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.97,7.14,14.600000000000025,14.96,6.21,10.43,7.0633333333333335,12.5,183.469,10.0,12.958333333333355,9.9,12.235,171.6938856819,7.633285625532029
2018-07-07 22:00:00+00:00,6.806,1.2246467991473532e-16,-1.0,-1.0,-1.0,8.33,8.19,15.100000000000025,15.01,6.75,9.99,7.712083333333333,11.800000000000011,160.794,11.100000000000025,13.25000000000002,8.46,11.929583333333332,169.9869333807,7.525352586798522
2018-07-08 22:00:00+00:00,7.54,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.82,9.29,18.600000000000023,18.59,6.14,10.16,8.211666666666666,12.700000000000044,155.611,7.900000000000034,14.737500000000018,9.2,13.9175,158.1186595421,6.863362592186861
2018-07-09 22:00:00+00:00,7.436,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,9.65,9.17,17.600000000000023,17.21,7.92,11.79,8.82,13.5,159.398,10.300000000000011,13.662500000000025,9.49,12.980833333333337,177.3485652145,7.486043600321923
2018-07-10 22:00:00+00:00,7.379,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,13.58,11.84,23.200000000000045,22.75,8.84,14.06,11.239166666666668,15.0,164.713,9.900000000000034,17.41666666666669,10.58,17.067083333333333,162.1869903831,7.439990575261019
2018-07-11 22:00:00+00:00,7.149,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,13.7,12.49,24.5,23.47,10.01,15.94,11.687083333333334,16.5,160.405,12.100000000000025,19.012500000000024,11.92,18.30208333333333,153.2952445367,7.383863508605022
2018-07-12 22:00:00+00:00,7.311,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,12.23,9.7,19.80000000000001,18.49,9.7,11.46,10.77375,13.0,156.182,13.0,16.541666666666686,11.46,14.938333333333333,165.4331214105,7.167728478789023
2018-07-13 22:00:00+00:00,7.057,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,10.19,9.31,20.40000000000004,20.06,8.66,12.72,9.391666666666667,12.700000000000044,162.361,11.100000000000025,15.641666666666689,10.12,15.524166666666668,160.0066437135,7.299575246695376
2018-07-14 22:00:00+00:00,6.978,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,11.95,11.02,18.40000000000004,19.52,8.69,13.03,10.388333333333334,15.300000000000011,159.368,10.600000000000025,15.270833333333355,10.4,15.569583333333332,158.4780503965,7.076343427974231
2018-07-15 22:00:00+00:00,6.964,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,13.47,13.03,23.100000000000023,22.76,9.95,15.93,11.239583333333334,17.100000000000023,159.004,12.300000000000011,18.78333333333336,12.49,17.77416666666667,144.2734057666,6.985842098654638
2018-07-16 22:00:00+00:00,7.136,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,13.69,12.57,28.40000000000004,25.97,9.72,13.62,11.946666666666667,17.0,158.585,14.700000000000044,21.179166666666696,13.62,19.36625,152.9999971626,6.965741731969308
2018-07-17 22:00:00+00:00,7.247,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,13.34,12.97,28.5,26.65,9.68,18.15,11.626666666666663,21.100000000000023,151.265,13.200000000000044,22.362500000000026,12.59,20.329583333333336,147.875522945,7.122423270347923
2018-07-18 22:00:00+00:00,7.098,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,14.46,13.58,26.40000000000004,25.71,10.41,15.26,12.455,16.30000000000001,150.115,16.30000000000001,21.36666666666669,15.26,20.465,153.9465610307,7.237066006197589
2018-07-19 22:00:00+00:00,7.229,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,13.34,11.59,18.90000000000004,19.28,10.27,13.61,11.605416666666668,15.5,151.637,13.900000000000034,16.40416666666669,13.13,15.870833333333335,167.0066796575,7.109089397253814
2018-07-20 22:00:00+00:00,6.856,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,15.35,13.2,23.100000000000023,24.03,10.15,14.19,12.682083333333331,16.0,147.476,13.200000000000044,18.44583333333336,11.82,17.23,153.5947740009,7.219438092347978
2018-07-21 22:00:00+00:00,6.755,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,13.32,10.74,20.30000000000001,20.15,10.74,13.16,12.159166666666666,14.5,146.025,13.700000000000044,17.112500000000026,12.25,16.184583333333332,156.152009716,6.884981269351251
2018-07-22 22:00:00+00:00,6.831,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,12.3,12.27,22.200000000000045,21.08,9.12,13.96,10.896666666666668,15.900000000000034,145.872,12.200000000000044,17.808333333333362,11.18,16.623749999999998,150.366737856,6.765364962443396
2018-07-23 22:00:00+00:00,7.215,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,13.58,12.51,20.0,17.72,11.6,14.21,12.507916666666668,16.600000000000023,148.725,14.5,16.73333333333336,13.85,15.025833333333331,164.3628504865,6.825766132823286
2018-07-24 22:00:00+00:00,7.054,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,14.41,13.09,21.80000000000001,19.52,12.23,14.81,13.292916666666668,16.400000000000034,149.914,14.300000000000011,18.17916666666669,13.34,16.747083333333332,160.8100050172,7.1839617247537255
2018-07-25 22:00:00+00:00,7.257,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,13.64,12.39,16.80000000000001,18.53,12.39,13.26,13.099166666666669,14.600000000000025,149.037,14.0,15.587500000000023,13.26,14.971666666666666,164.2608354371,7.064363403918692
2018-07-26 22:00:00+00:00,7.155,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,12.37,12.37,23.600000000000023,22.36,9.89,17.1,11.094583333333333,19.30000000000001,151.261,12.0,18.45833333333336,11.32,17.240833333333335,160.0199672492,7.241638778390364
2018-07-27 22:00:00+00:00,7.061,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,14.71,13.04,30.5,27.48,12.1,19.73,13.370833333333332,23.100000000000023,144.953,17.200000000000045,24.529166666666697,16.22,22.27958333333333,139.4383410892,7.161908746842063
2018-07-28 22:00:00+00:00,6.824,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,15.75,15.57,29.0,26.79,12.93,21.24,14.359583333333331,23.600000000000023,143.363,20.600000000000023,24.987500000000026,18.16,22.74083333333333,145.9950334079,7.069046662234093
2018-07-29 22:00:00+00:00,5.867,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,15.52,11.99,26.600000000000023,25.12,11.99,14.46,14.210416666666664,18.600000000000023,144.065,18.600000000000023,22.69166666666669,14.46,20.45375,150.9005845048,6.843540503517258
2018-07-30 22:00:00+00:00,6.225,1.2246467991473532e-16,-1.0,-0.8854560256532101,-1.0,15.12,11.14,28.30000000000001,24.92,7.5,20.63,11.679166666666667,21.90000000000004,148.904,16.100000000000023,22.92916666666669,14.44,21.27875,155.4258254403,5.944871263251468
2018-07-31 22:00:00+00:00,6.315,1.2246467991473532e-16,-1.0,-0.8854560256532101,-1.0,14.58,14.58,29.600000000000023,27.38,11.02,20.12,13.329583333333334,23.600000000000023,148.863,16.100000000000023,24.44166666666669,16.16,22.41416666666667,153.9129587227,6.202661982759468
2018-08-01 22:00:00+00:00,6.166,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,15.73,10.08,22.0,21.41,10.08,15.45,13.5475,18.700000000000045,151.556,18.0,19.654166666666686,15.26,17.980416666666667,160.918087121,6.306041945231993
2018-08-02 22:00:00+00:00,6.351,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,13.95,11.59,20.5,21.28,8.92,14.65,11.543333333333337,16.0,151.048,14.100000000000025,17.32500000000002,13.15,17.09166666666667,161.9790978905,6.177167220554734
2018-08-03 22:00:00+00:00,6.172,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,13.64,11.51,19.100000000000023,17.95,9.91,12.98,12.168749999999998,15.700000000000044,147.024,13.200000000000044,16.81666666666669,12.98,15.650416666666665,159.1009021442,6.337138231766976
2018-08-04 22:00:00+00:00,6.105,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,12.78,11.52,19.90000000000004,19.09,11.3,13.56,12.28125,14.300000000000011,143.113,14.300000000000011,16.625000000000025,12.69,15.40625,158.1238506243,6.185168447875424
2018-08-05 22:00:00+00:00,6.349,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,11.8,9.22,15.400000000000034,13.91,9.22,11.55,9.8525,12.100000000000025,140.837,12.100000000000025,13.579166666666689,11.27,12.298333333333334,159.8935550286,6.111392789942132
2018-08-06 22:00:00+00:00,7.509,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,10.05,7.56,17.0,16.84,7.56,10.92,9.267916666666666,12.800000000000011,150.867,11.0,14.145833333333352,10.92,13.329166666666666,173.8223429523,6.330052733052833
2018-08-07 22:00:00+00:00,7.51,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,12.15,12.15,21.80000000000001,20.89,7.56,16.23,9.802083333333334,17.100000000000023,152.098,9.800000000000011,16.470833333333356,10.29,15.965416666666668,172.7190364082,7.414988422750129
2018-08-08 22:00:00+00:00,7.327,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,14.56,14.27,24.5,24.35,11.32,16.38,13.070833333333336,18.700000000000045,150.041,15.200000000000044,19.98750000000003,14.36,19.008333333333333,167.8366941234,7.502423589684898
2018-08-09 22:00:00+00:00,7.509,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,14.66,11.94,18.80000000000001,18.32,11.1,13.64,12.06125,15.200000000000044,153.19,15.200000000000044,16.495833333333355,13.35,15.314583333333331,173.9274348471,7.340988622574966
2018-08-10 22:00:00+00:00,7.717,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,13.57,12.18,15.900000000000034,18.33,9.43,13.11,11.655833333333334,13.700000000000044,150.042,13.100000000000025,14.391666666666689,12.19,14.339583333333332,168.7579574869,7.49560244183054
2018-08-11 22:00:00+00:00,7.112,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,11.73,8.38,16.0,16.27,7.65,10.79,9.22125,11.900000000000034,148.24,11.900000000000034,13.845833333333356,10.79,13.329166666666667,173.4997892005,7.699345322622717
2018-08-12 22:00:00+00:00,7.876,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,9.2,8.92,14.5,14.82,8.11,10.91,8.698333333333332,11.400000000000034,152.458,9.200000000000044,12.466666666666692,10.09,12.467083333333331,173.6821872153,7.158836072925534
2018-08-13 22:00:00+00:00,8.348,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,9.36,7.39,14.900000000000034,15.34,7.2,9.27,8.215833333333334,11.200000000000044,160.902,10.400000000000034,12.712500000000023,9.27,12.607916666666668,189.0009989533,7.81881193585056
2018-08-14 22:00:00+00:00,7.917,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,10.31,8.28,18.30000000000001,17.86,6.57,13.57,8.250416666666666,13.600000000000025,155.905,8.5,14.054166666666688,8.03,13.366666666666667,188.390323018,8.305801501418024
2018-08-15 22:00:00+00:00,7.943,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,11.81,10.36,18.700000000000045,19.77,5.45,13.25,9.1275,16.30000000000001,152.494,10.200000000000044,15.479166666666693,10.4,14.939166666666669,182.3051040361,7.948003797549042
2018-08-16 22:00:00+00:00,7.902,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,15.12,12.82,19.100000000000023,19.36,10.35,13.8,13.6975,15.600000000000025,152.499,15.400000000000034,17.04166666666669,12.89,15.7575,183.8523078886,7.943399012672587
2018-08-17 22:00:00+00:00,7.823,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,12.58,8.96,17.30000000000001,17.04,8.96,11.71,11.095,12.400000000000034,158.594,12.400000000000034,15.145833333333355,11.71,14.068333333333332,168.0399675569,7.905301238814537
2018-08-18 22:00:00+00:00,7.334,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,12.45,9.57,15.300000000000011,14.94,6.41,12.3,9.545416666666666,11.600000000000025,158.45,10.800000000000011,13.158333333333358,9.69,12.637916666666667,180.2243267567,7.829562862892595
2018-08-19 22:00:00+00:00,8.213,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,9.7,7.4,13.300000000000011,12.09,7.4,10.45,8.477083333333333,10.800000000000011,159.297,10.800000000000011,12.425000000000024,10.45,11.463333333333331,180.1434372557,7.373517158801881
2018-08-20 22:00:00+00:00,9.101,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,8.86,7.64,13.200000000000044,12.69,7.05,9.79,7.838333333333334,9.900000000000034,167.178,9.800000000000011,11.325000000000024,9.14,11.0375,200.8933994972,8.146057984705624
2018-08-21 22:00:00+00:00,8.999,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,7.62,5.01,14.800000000000011,13.81,5.01,8.93,6.475833333333333,11.0,160.912,8.900000000000034,11.82083333333336,8.75,11.06875,203.24352442,9.02485104274217
2018-08-22 22:00:00+00:00,8.694,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,11.73,8.24,14.900000000000034,13.63,4.86,10.96,8.532083333333334,11.400000000000034,161.007,10.0,12.983333333333356,8.83,11.63875,197.7072018949,9.001061413067303
2018-08-23 22:00:00+00:00,8.195,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,10.86,10.33,17.0,16.59,7.05,12.29,8.910416666666666,12.900000000000034,158.928,9.600000000000025,13.837500000000022,10.03,13.124166666666667,200.7851920707,8.718485681899736
2018-08-24 22:00:00+00:00,7.938,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,10.36,7.8,14.200000000000044,13.85,7.26,9.2,8.804166666666667,11.100000000000025,158.172,11.100000000000025,12.95833333333336,9.2,11.717916666666666,189.2081506257,8.23674377938935
2018-08-25 22:00:00+00:00,8.127,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,8.65,6.53,14.300000000000011,12.65,6.53,8.13,7.837499999999999,9.600000000000025,160.774,9.600000000000025,11.541666666666684,8.13,10.28125,188.3025267398,7.961822417406935
2018-08-26 22:00:00+00:00,8.578,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,7.14,4.96,13.200000000000044,12.05,4.96,7.18,6.195416666666667,9.100000000000025,165.693,8.200000000000045,10.958333333333362,7.18,9.326666666666666,183.3597523544,8.113828414212193
2018-08-27 22:00:00+00:00,8.894,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.8660254037844388,9.54,8.26,15.100000000000025,14.95,3.27,9.58,6.189166666666668,12.200000000000044,179.655,5.800000000000011,11.383333333333354,6.16,10.43625,206.4330380333,8.540986043466148
2018-08-28 22:00:00+00:00,8.547,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.8660254037844388,10.09,8.57,17.200000000000045,16.53,6.05,10.98,8.076666666666666,13.100000000000025,173.082,11.100000000000025,14.025000000000023,7.95,11.86,198.5612729872,8.865849971771086
2018-08-29 22:00:00+00:00,7.766,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.8660254037844388,9.75,8.48,20.200000000000045,19.44,7.83,10.72,8.847083333333332,15.200000000000044,172.282,11.300000000000011,16.550000000000022,10.7,14.723333333333334,187.6275999456,8.572425724790811
2018-08-30 22:00:00+00:00,8.663,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.8660254037844388,9.95,6.11,15.300000000000011,14.75,6.11,8.11,7.892083333333333,10.900000000000034,183.319,10.900000000000034,13.300000000000024,8.11,11.535000000000002,191.1853711392,7.830305975719144
2018-08-31 22:00:00+00:00,8.126,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.8660254037844388,7.81,5.78,17.5,16.55,5.78,11.0,6.7250000000000005,11.600000000000025,180.206,8.100000000000023,12.904166666666692,7.31,11.738333333333332,187.9770942565,8.596599338338605
2018-09-01 22:00:00+00:00,7.776,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.5000000000000004,8.99,7.78,18.0,17.26,3.02,11.63,6.40125,14.0,183.079,8.5,14.166666666666686,8.54,12.703333333333331,177.9554818662,8.163526518183057
2018-09-02 22:00:00+00:00,7.766,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.5000000000000004,11.25,9.9,22.200000000000045,20.06,6.62,13.58,8.707916666666668,17.30000000000001,188.891,12.100000000000025,17.21250000000003,11.05,15.025833333333331,172.0024738839,7.806902127874538
2018-09-03 22:00:00+00:00,8.158,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,12.28,9.44,18.5,15.99,9.05,11.03,10.602083333333333,12.400000000000034,194.765,12.400000000000034,15.875000000000028,11.03,13.79875,188.3527835119,7.769261616242021
2018-09-04 22:00:00+00:00,8.616,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,9.89,7.47,13.400000000000034,12.26,7.47,9.48,8.863750000000001,11.200000000000044,185.839,10.100000000000025,11.970833333333353,9.48,10.960833333333332,192.0777903277,8.127001235577492
2018-09-05 22:00:00+00:00,8.196,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,12.9,11.16,18.0,18.82,7.35,12.18,10.180416666666666,12.5,178.845,9.900000000000034,13.80833333333335,9.4,13.803333333333336,175.9624360269,8.57700627533949
2018-09-06 22:00:00+00:00,8.14,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,11.25,10.71,21.5,19.33,9.0,12.97,10.43375,15.200000000000044,189.178,10.900000000000034,16.208333333333357,10.65,14.569583333333332,185.8639901186,8.22638219086721
2018-09-07 22:00:00+00:00,7.869,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,10.95,9.16,21.200000000000045,20.27,8.84,13.23,9.824583333333337,15.100000000000025,182.814,13.600000000000025,17.100000000000023,11.52,15.31375,157.6638209842,8.146888286047565
2018-09-08 22:00:00+00:00,7.55,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,11.48,9.88,21.200000000000045,19.79,8.05,14.81,10.080833333333333,15.600000000000025,175.933,13.200000000000044,17.466666666666697,11.65,15.650416666666668,140.9886321176,7.8911593592886
2018-09-09 22:00:00+00:00,7.846,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,10.73,8.87,19.100000000000023,17.75,7.45,14.38,8.420833333333333,16.0,172.358,11.800000000000011,15.845833333333356,12.1,14.687916666666666,146.2952844767,7.577204719294467
2018-09-10 22:00:00+00:00,8.389,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,11.95,7.03,17.100000000000023,15.72,7.03,10.61,10.460833333333332,12.200000000000044,175.335,12.200000000000044,15.158333333333353,10.61,14.048749999999998,157.1445175441,7.824565734867952
2018-09-11 22:00:00+00:00,8.402,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,9.38,6.79,16.30000000000001,16.63,6.7,10.77,7.820416666666667,11.700000000000044,187.018,9.800000000000011,13.195833333333354,8.83,11.584583333333336,145.9410020238,8.343990899926897
2018-09-12 22:00:00+00:00,9.296,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,8.91,8.79,13.100000000000025,12.4,5.55,10.91,6.92875,9.900000000000034,185.022,9.900000000000034,11.300000000000024,9.41,10.939166666666669,151.9355358329,8.3973742400991
2018-09-13 22:00:00+00:00,8.442,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,8.66,7.09,15.5,15.5,4.85,8.46,6.952083333333333,10.100000000000025,180.705,9.300000000000011,12.050000000000024,8.46,11.064583333333331,156.7837352244,9.224341811873902
2018-09-14 22:00:00+00:00,8.506,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,6.95,6.65,15.100000000000025,13.39,4.05,9.59,5.55375,10.700000000000044,176.774,7.5,11.183333333333358,7.13,10.167916666666668,155.4752730493,8.50438547706484
2018-09-15 22:00:00+00:00,9.409,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,7.14,5.74,11.700000000000044,10.67,5.64,8.89,6.1325,8.800000000000011,170.88,8.5,9.98333333333336,8.39,9.335416666666667,160.0913302577,8.50587125476101
2018-09-16 22:00:00+00:00,9.185,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,7.04,7.04,14.800000000000011,14.36,4.13,9.73,5.610833333333333,10.300000000000011,174.364,8.0,11.43750000000002,8.99,10.8275,165.2162390005,9.336982734953471
2018-09-17 22:00:00+00:00,9.565,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,7.55,5.82,14.100000000000025,11.83,5.64,9.41,6.425,11.400000000000034,167.712,9.900000000000034,12.033333333333356,9.34,10.46375,164.4897172708,9.197119402647012
2018-09-18 22:00:00+00:00,8.903,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,12.16,12.16,15.800000000000011,15.25,5.61,15.23,9.153333333333334,15.300000000000011,172.047,9.300000000000011,13.208333333333352,8.8,11.44,166.9268491599,9.535664476549204
2018-09-19 22:00:00+00:00,8.448,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,12.51,7.82,19.30000000000001,15.35,7.65,15.35,10.79125,16.900000000000034,184.154,14.800000000000011,16.72500000000002,12.03,13.204583333333332,158.7262942271,8.953449911525196
2018-09-20 22:00:00+00:00,9.465,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,8.31,2.23,17.30000000000001,15.4,1.42,10.14,3.57625,11.700000000000044,182.476,11.700000000000044,14.679166666666688,10.14,12.337916666666668,156.1683297078,8.488305571534458
2018-09-21 22:00:00+00:00,8.714,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,7.01,6.44,12.400000000000034,12.19,2.71,7.64,5.08375,11.0,193.165,8.800000000000011,10.69166666666669,7.45,9.962083333333334,164.3583062216,9.387116462469969
