datetime,grid1-loss,season_x,week_x,month_x,dew_point,dew_point_max,dew_point_min,dew_point_mean,grid1-temp_min,temperature_min,temperature,temperature_max,grid1-temp,grid1-temp_max,temperature_mean,grid1-temp_mean,grid1-load,demand,ewma
2018-06-16 17:00:00+00:00,9.171,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,6.69,6.69,2.66,4.712083333333333,8.700000000000045,8.25,14.91,16.32,15.5,17.30000000000001,12.894583333333332,14.166666666666687,247.141,206.9126748608,10.306000007033347
2018-06-17 17:00:00+00:00,9.735,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,9.34,9.34,5.12,6.659583333333333,8.5,8.76,15.47,17.17,18.600000000000023,19.200000000000045,13.637083333333337,14.741666666666688,257.573,201.9356792619,9.171000016912815
2018-06-18 17:00:00+00:00,10.926,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,7.83,9.93,6.58,8.2575,10.600000000000025,9.29,14.01,18.81,15.200000000000044,18.90000000000004,13.53,15.25416666666669,300.666,234.6232456997,9.734999991595744
2018-06-19 17:00:00+00:00,11.933,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,4.68,8.19,3.88,6.13625,9.800000000000011,6.9,12.21,14.41,11.200000000000044,15.5,10.98875,11.854166666666687,303.38,240.0799465782,10.925999982252716
2018-06-20 17:00:00+00:00,12.704,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,5.4,5.54,3.79,4.775,9.0,8.75,10.68,11.37,12.200000000000044,12.700000000000044,9.789583333333336,10.983333333333364,289.987,234.1132668509,11.932999984994533
2018-06-21 17:00:00+00:00,11.245,-1.0,-0.970941817426052,-0.8660254037844387,5.98,6.4,4.62,5.564166666666666,8.300000000000011,7.81,11.21,11.77,11.300000000000011,11.900000000000034,9.786666666666669,10.316666666666686,273.123,247.8977750995,12.703999988511203
2018-06-22 17:00:00+00:00,13.365,-1.0,-0.970941817426052,-0.8660254037844387,6.02,6.9,5.35,5.962916666666668,7.5,6.8,7.48,10.57,7.700000000000045,11.100000000000025,7.722083333333333,8.333333333333359,264.531,238.719402215,11.245000021740791
2018-06-23 17:00:00+00:00,10.751,-1.0,-0.970941817426052,-0.8660254037844387,8.25,8.57,4.75,6.855833333333333,7.600000000000023,7.18,9.69,9.69,11.700000000000044,11.800000000000011,8.693333333333333,9.633333333333352,243.222,222.8024639663,13.364999968409538
2018-06-24 17:00:00+00:00,10.507,-1.0,-0.970941817426052,-0.8660254037844387,10.27,10.27,7.58,8.665833333333333,9.200000000000044,8.58,11.88,13.55,14.0,15.400000000000034,10.469166666666666,11.883333333333354,254.152,217.6644378102,10.751000038951634
2018-06-25 17:00:00+00:00,11.911,-1.0,-0.992708874098054,-0.8660254037844387,8.77,11.13,8.77,10.175,11.200000000000044,10.54,13.63,13.63,15.0,15.0,11.328333333333337,13.19166666666669,213.584,245.2970208982,10.507000003635884
2018-06-26 17:00:00+00:00,11.081,-1.0,-0.992708874098054,-0.8660254037844387,5.51,8.7,5.34,7.502083333333332,10.300000000000011,8.29,14.01,17.55,15.0,18.90000000000004,12.67,14.241666666666688,226.56,239.0930216824,11.910999979078769
2018-06-27 17:00:00+00:00,10.814,-1.0,-0.992708874098054,-0.8660254037844387,9.09,9.35,5.85,7.614166666666667,9.100000000000025,7.52,16.19,18.43,18.40000000000004,19.100000000000023,12.705,14.091666666666692,237.221,236.8482181136,11.081000012367964
2018-06-28 17:00:00+00:00,11.723,-1.0,-0.992708874098054,-0.8660254037844387,8.4,10.33,7.68,8.844166666666666,11.300000000000011,9.89,10.3,15.15,11.900000000000034,18.100000000000023,11.428333333333333,13.120833333333358,226.965,245.4468035232,10.81400000397861
2018-06-29 17:00:00+00:00,11.518,-1.0,-0.992708874098054,-0.8660254037844387,5.1,8.25,4.52,5.622916666666668,8.0,7.62,10.19,10.57,10.800000000000011,11.900000000000034,9.304583333333332,10.241666666666688,246.193,237.4887006412,11.722999986454845
2018-06-30 17:00:00+00:00,9.241,-1.0,-0.992708874098054,-0.8660254037844387,6.28,6.28,4.11,4.937916666666667,7.100000000000023,5.4,17.24,17.27,17.100000000000023,17.5,10.777083333333335,11.645833333333355,219.183,215.3131265234,11.518000003054738
2018-07-01 17:00:00+00:00,8.708,-1.0,-0.992708874098054,-1.0,7.71,7.87,5.85,7.083333333333333,9.0,9.86,18.64,20.35,20.100000000000023,22.100000000000023,15.283749999999998,16.391666666666694,205.991,197.9865772864,9.241000033929945
2018-07-02 17:00:00+00:00,10.286,-1.0,-1.0,-1.0,7.67,10.07,5.52,7.921250000000001,10.100000000000025,10.36,15.14,21.85,17.30000000000001,21.5,15.484166666666669,16.68333333333336,226.502,225.7335032277,8.70800000794232
2018-07-03 17:00:00+00:00,10.091,-1.0,-1.0,-1.0,8.28,10.05,7.92,8.862499999999999,11.400000000000034,10.66,14.77,16.76,14.900000000000034,16.5,13.262916666666667,13.395833333333355,216.224,232.4716330376,10.285999976485968
2018-07-04 17:00:00+00:00,10.116,-1.0,-1.0,-1.0,9.04,9.04,6.61,7.879583333333334,11.0,8.76,17.1,17.45,17.700000000000045,17.900000000000034,13.345833333333331,14.137500000000024,211.243,220.447764705,10.091000002905728
2018-07-05 17:00:00+00:00,10.152,-1.0,-1.0,-1.0,9.75,10.55,7.62,8.87625,8.300000000000011,9.11,16.02,21.99,17.900000000000034,22.700000000000045,15.199583333333337,16.13750000000002,232.16,218.1132333581,10.11599999962747
2018-07-06 17:00:00+00:00,9.671,-1.0,-1.0,-1.0,7.27,9.97,6.21,7.48375,10.0,9.9,13.28,14.96,14.300000000000011,17.0,12.43,13.304166666666688,223.239,212.599299013,10.15199999946356
2018-07-07 17:00:00+00:00,7.891,-1.0,-1.0,-1.0,7.9,8.3,6.75,7.494583333333334,11.100000000000025,8.46,14.82,15.01,14.800000000000011,15.100000000000025,11.8075,13.25416666666669,188.368,193.907940428,9.671000007167455
2018-07-08 17:00:00+00:00,8.774,-1.0,-1.0,-1.0,8.98,8.98,6.14,7.941666666666667,7.900000000000034,9.2,16.1,18.59,17.400000000000034,18.600000000000023,13.75875,14.441666666666684,178.062,189.3059622895,7.891000026524067
2018-07-09 17:00:00+00:00,9.417,-1.0,-0.992708874098054,-1.0,9.63,9.82,7.92,8.82,10.300000000000011,9.49,17.06,17.21,17.5,17.5,12.699999999999998,13.46666666666669,203.18,224.5338696822,8.773999986842274
2018-07-10 17:00:00+00:00,9.481,-1.0,-0.992708874098054,-1.0,13.28,13.28,8.84,10.536666666666669,9.900000000000034,10.58,22.44,22.75,21.700000000000045,23.200000000000045,16.328333333333333,16.94166666666669,208.35,208.6466940405,9.416999990418551
2018-07-11 17:00:00+00:00,9.604,-1.0,-0.992708874098054,-1.0,13.1,13.58,10.01,11.616666666666664,12.100000000000025,11.92,23.11,23.47,23.100000000000023,24.5,18.008333333333336,18.712500000000023,199.71,192.5626945414,9.480999999046324
2018-07-12 17:00:00+00:00,9.208,-1.0,-0.992708874098054,-1.0,10.34,13.7,10.15,11.424583333333333,13.5,12.47,15.25,22.27,18.200000000000045,22.40000000000004,16.12875,17.425000000000022,202.351,204.5801334209,9.603999998167156
2018-07-13 17:00:00+00:00,8.11,-1.0,-0.992708874098054,-1.0,10.19,10.3,8.66,9.46,11.100000000000025,10.12,19.43,20.06,18.200000000000045,20.40000000000004,15.058333333333332,15.68750000000002,198.815,195.2142723612,9.20800000590086
2018-07-14 17:00:00+00:00,8.032,-1.0,-0.992708874098054,-1.0,11.91,11.91,8.69,10.018333333333333,10.600000000000025,10.4,18.94,19.52,18.0,18.40000000000004,15.584166666666668,14.920833333333356,180.963,178.2655297202,8.110000016361475
2018-07-15 17:00:00+00:00,7.757,-1.0,-0.992708874098054,-1.0,12.82,12.82,9.95,10.871250000000002,12.300000000000011,12.49,22.59,22.76,21.600000000000023,23.100000000000023,17.041249999999998,18.24166666666669,182.397,168.6445763585,8.032000001162292
2018-07-16 17:00:00+00:00,8.953,-1.0,-0.970941817426052,-1.0,13.18,13.47,9.72,11.957499999999998,14.700000000000044,13.62,21.52,25.97,22.40000000000004,28.40000000000004,19.94708333333333,21.187500000000032,195.283,188.4009847553,7.757000004097819
2018-07-17 17:00:00+00:00,9.375,-1.0,-0.970941817426052,-1.0,12.44,13.69,9.68,11.643750000000002,13.200000000000044,12.59,24.91,26.65,27.200000000000045,28.5,19.34625,21.412500000000023,189.332,183.7644879109,8.952999982178211
2018-07-18 17:00:00+00:00,9.126,-1.0,-0.970941817426052,-1.0,13.62,13.62,10.41,12.263333333333334,18.100000000000023,17.15,20.06,25.71,20.40000000000004,26.90000000000004,21.32166666666667,22.62500000000003,193.799,180.6654358579,9.37499999371171
2018-07-19 17:00:00+00:00,8.981,-1.0,-0.970941817426052,-1.0,11.6,14.46,10.27,12.08125,13.900000000000034,13.13,19.2,19.28,18.80000000000001,18.90000000000004,16.026666666666667,16.51250000000002,186.034,203.3670479187,9.126000003710388
2018-07-20 17:00:00+00:00,8.481,-1.0,-0.970941817426052,-1.0,15.03,15.03,10.15,12.154583333333337,13.200000000000044,11.82,19.4,24.03,20.5,23.100000000000023,17.377916666666668,18.32500000000003,175.863,187.6968060594,8.98100000216067
2018-07-21 17:00:00+00:00,7.881,-1.0,-0.970941817426052,-1.0,11.68,15.35,11.19,12.831666666666663,13.700000000000044,12.25,18.07,20.15,19.30000000000001,20.30000000000001,16.219583333333333,17.33750000000002,167.693,170.7888027221,8.48100000745058
2018-07-22 17:00:00+00:00,7.844,-1.0,-0.970941817426052,-1.0,11.86,11.86,9.12,10.657916666666669,12.200000000000044,11.18,20.04,21.08,19.90000000000004,22.200000000000045,16.423750000000002,17.666666666666696,159.765,170.090709124,7.881000008940697
2018-07-23 17:00:00+00:00,8.937,-1.0,-0.9350162426854148,-1.0,11.89,13.58,11.6,12.52625,14.5,13.85,17.72,18.97,19.5,19.5,15.115833333333333,16.53333333333336,181.567,204.4614165821,7.844000000551343
2018-07-24 17:00:00+00:00,9.073,-1.0,-0.9350162426854148,-1.0,13.13,14.41,12.05,13.082916666666668,14.300000000000011,13.34,19.52,19.52,20.0,21.80000000000001,16.505833333333335,18.29583333333336,190.482,198.2713739993,8.93699998371303
2018-07-25 17:00:00+00:00,8.951,-1.0,-0.9350162426854148,-1.0,13.15,13.64,12.54,13.201666666666666,14.0,13.39,15.14,19.05,16.100000000000023,19.100000000000023,15.622083333333334,16.100000000000026,186.874,198.0561075775,9.072999997973444
2018-07-26 17:00:00+00:00,8.858,-1.0,-0.9350162426854148,-1.0,11.8,13.03,9.89,11.2,12.0,11.32,22.2,22.36,23.200000000000045,23.600000000000023,16.115416666666665,17.25833333333336,183.655,198.6311684102,8.951000001817942
2018-07-27 17:00:00+00:00,8.857,-1.0,-0.9350162426854148,-1.0,13.87,14.71,12.09,13.0325,17.200000000000045,16.22,26.46,27.48,28.90000000000004,30.5,21.596666666666664,23.604166666666696,175.423,170.2914759886,8.858000001385808
2018-07-28 17:00:00+00:00,8.305,-1.0,-0.9350162426854148,-1.0,15.18,15.18,12.93,13.974583333333332,20.600000000000023,18.16,24.33,26.79,26.40000000000004,29.0,22.812083333333334,25.17916666666669,165.308,150.5305211169,8.857000000014901
2018-07-29 17:00:00+00:00,6.905,-1.0,-0.9350162426854148,-1.0,12.52,15.75,12.52,14.920416666666668,20.100000000000023,17.29,17.7,25.12,20.100000000000023,26.600000000000023,21.691666666666663,23.76666666666669,163.846,163.3031825232,8.305000008225441
2018-07-30 17:00:00+00:00,8.132,-1.0,-0.8854560256532101,-1.0,13.18,15.12,7.5,11.687916666666666,16.100000000000023,14.44,24.69,24.92,27.0,28.30000000000001,19.98375,21.89583333333336,183.046,198.4605382064,6.9050000208616265
2018-07-31 17:00:00+00:00,8.367,-1.0,-0.8854560256532101,-1.0,14.21,14.21,11.02,12.879583333333334,16.100000000000023,16.16,26.11,27.38,28.600000000000023,29.600000000000023,22.35083333333333,24.08333333333336,184.477,193.1338865066,8.131999981716275
2018-08-01 17:00:00+00:00,7.952,-1.0,-0.8854560256532101,-0.8660254037844388,12.83,15.73,12.83,14.270416666666668,18.0,15.26,21.01,25.15,21.600000000000023,28.100000000000023,19.027083333333334,20.85833333333336,190.94,195.6927899951,8.366999996498228
2018-08-02 17:00:00+00:00,8.277,-1.0,-0.8854560256532101,-0.8660254037844388,11.96,13.95,8.92,11.334583333333333,14.100000000000025,13.15,18.08,21.28,17.5,21.80000000000001,17.438750000000002,18.05416666666669,182.982,204.5236674292,7.952000006183981
2018-08-03 17:00:00+00:00,8.004,-1.0,-0.8854560256532101,-0.8660254037844388,13.23,13.64,9.91,12.112916666666663,13.200000000000044,13.56,17.63,17.95,18.30000000000001,19.100000000000023,15.901666666666666,16.820833333333354,181.071,194.3878870688,8.276999995157123
2018-08-04 17:00:00+00:00,7.398,-1.0,-0.8854560256532101,-0.8660254037844388,12.06,12.93,11.34,12.410000000000002,14.400000000000034,12.69,17.26,19.09,18.0,19.90000000000004,15.402083333333332,16.87916666666669,172.294,178.6851079461,8.004000004068017
2018-08-05 17:00:00+00:00,7.658,-1.0,-0.8854560256532101,-0.8660254037844388,9.64,11.9,9.38,10.30875,12.600000000000025,11.27,12.06,16.45,14.200000000000044,17.0,12.925833333333337,14.16250000000002,164.519,181.694671614,7.398000009030103
2018-08-06 17:00:00+00:00,9.715,-1.0,-0.8229838658936565,-0.8660254037844388,9.25,10.05,8.88,9.47375,11.0,11.55,16.51,16.84,16.80000000000001,16.80000000000001,13.04875,13.69166666666669,189.566,212.6664303459,7.657999996125699
2018-08-07 17:00:00+00:00,9.761,-1.0,-0.8229838658936565,-0.8660254037844388,11.59,11.59,7.56,9.055416666666668,9.800000000000011,10.29,20.61,20.89,21.100000000000023,21.80000000000001,14.963333333333331,15.67500000000002,193.909,211.0950325975,9.71499996934831
2018-08-08 17:00:00+00:00,9.953,-1.0,-0.8229838658936565,-0.8660254037844388,14.31,14.31,11.32,12.552916666666668,15.200000000000044,14.36,21.44,24.35,21.0,24.5,18.85875,19.700000000000028,186.263,203.5251635591,9.760999999314544
2018-08-09 17:00:00+00:00,10.114,-1.0,-0.8229838658936565,-0.8660254037844388,11.41,14.66,11.1,12.589166666666666,15.200000000000044,13.35,17.93,21.0,18.30000000000001,21.0,16.032500000000002,17.254166666666688,192.475,211.5448801398,9.952999997138978
2018-08-10 17:00:00+00:00,10.26,-1.0,-0.8229838658936565,-0.8660254037844388,12.81,13.57,9.43,11.550416666666663,13.100000000000025,12.19,17.11,18.33,15.700000000000044,18.0,14.507083333333332,14.791666666666693,187.697,205.374520478,10.113999997600914
2018-08-11 17:00:00+00:00,8.769,-1.0,-0.8229838658936565,-0.8660254037844388,8.41,12.49,7.65,10.039583333333336,12.5,11.84,14.91,16.27,15.5,16.0,13.78125,14.029166666666688,176.387,193.6921517683,10.25999999782443
2018-08-12 17:00:00+00:00,9.106,-1.0,-0.8229838658936565,-0.8660254037844388,9.07,9.07,8.11,8.582083333333333,9.200000000000044,10.09,13.7,14.82,13.900000000000034,15.300000000000011,12.562916666666666,12.725000000000025,179.693,200.3437441046,8.76900002221763
2018-08-13 17:00:00+00:00,10.947,-1.0,-0.7485107481711013,-0.8660254037844388,7.65,9.36,7.2,8.510416666666666,10.400000000000034,10.91,14.71,15.34,14.900000000000034,14.900000000000034,12.680833333333334,12.587500000000029,196.647,229.5647478536,9.10599999497831
2018-08-14 17:00:00+00:00,10.615,-1.0,-0.7485107481711013,-0.8660254037844388,10.25,10.25,6.57,7.86625,8.5,8.03,16.33,17.86,17.700000000000045,18.30000000000001,12.693333333333332,13.545833333333354,198.889,230.368073042,10.94699997256696
2018-08-15 17:00:00+00:00,10.837,-1.0,-0.7485107481711013,-0.8660254037844388,11.81,11.81,5.45,8.817916666666667,10.200000000000044,10.4,15.97,19.77,18.0,18.700000000000045,14.968333333333334,15.141666666666692,201.667,226.698366428,10.615000004947186
2018-08-16 17:00:00+00:00,11.349,-1.0,-0.7485107481711013,-0.8660254037844388,14.89,15.12,10.35,13.135,15.400000000000034,12.89,16.17,19.36,18.0,19.100000000000023,15.744583333333331,17.179166666666685,196.679,227.7111681666,10.836999996691942
2018-08-17 17:00:00+00:00,10.135,-1.0,-0.7485107481711013,-0.8660254037844388,11.64,14.57,10.61,11.81125,13.300000000000011,12.42,15.91,17.04,14.900000000000034,17.400000000000034,14.325,15.770833333333355,201.097,220.489412441,11.348999992370606
2018-08-18 17:00:00+00:00,9.914,-1.0,-0.7485107481711013,-0.8660254037844388,10.52,12.45,6.41,9.649166666666668,10.800000000000011,9.69,13.61,15.15,14.400000000000034,15.300000000000011,12.719583333333333,13.34166666666669,183.409,205.1687072973,10.13500001809001
2018-08-19 17:00:00+00:00,10.607,-1.0,-0.7485107481711013,-0.8660254037844388,7.73,10.15,7.73,8.93,11.100000000000025,11.36,11.36,13.55,13.100000000000025,13.900000000000034,11.917916666666663,12.55833333333336,190.508,212.2696691588,9.914000003293156
2018-08-20 17:00:00+00:00,13.003,-1.0,-0.6631226582407952,-0.8660254037844388,8.01,8.86,7.05,7.794999999999999,9.800000000000011,9.14,11.79,12.69,11.600000000000025,13.200000000000044,11.123333333333331,11.641666666666689,207.086,242.4518445853,10.606999989673495
2018-08-21 17:00:00+00:00,11.921,-1.0,-0.6631226582407952,-0.8660254037844388,6.41,7.95,6.35,6.922083333333334,8.900000000000034,8.75,13.03,13.81,14.100000000000025,14.800000000000011,11.056666666666668,11.487500000000033,201.144,247.5573030354,13.002999964296816
2018-08-22 17:00:00+00:00,12.778,-1.0,-0.6631226582407952,-0.8660254037844388,9.92,11.73,4.86,7.829166666666666,10.0,8.83,11.74,13.63,13.800000000000011,14.900000000000034,11.414583333333333,12.908333333333358,207.871,246.6027854342,11.921000016123056
2018-08-23 17:00:00+00:00,11.428,-1.0,-0.6631226582407952,-0.8660254037844388,10.85,10.85,7.05,8.582500000000001,9.600000000000025,10.03,14.9,16.59,15.600000000000025,17.0,12.818333333333332,13.533333333333356,213.676,248.8861558847,12.777999987229704
2018-08-24 17:00:00+00:00,10.908,-1.0,-0.6631226582407952,-0.8660254037844388,7.52,10.86,7.26,9.350833333333332,11.600000000000025,10.55,11.95,13.97,12.800000000000011,15.100000000000025,12.3375,13.35833333333336,198.639,242.3360981694,11.428000020116569
2018-08-25 17:00:00+00:00,10.367,-1.0,-0.6631226582407952,-0.8660254037844388,7.96,8.65,7.6,8.035416666666666,9.800000000000011,8.95,11.68,12.65,12.300000000000011,14.300000000000011,10.4175,11.758333333333352,196.25,226.0768232536,10.908000007748605
2018-08-26 17:00:00+00:00,10.44,-1.0,-0.6631226582407952,-0.8660254037844388,5.39,7.51,5.39,6.577500000000001,8.200000000000045,7.25,11.37,12.05,12.200000000000044,13.200000000000044,9.460416666666667,11.00833333333336,205.743,230.1731889751,10.36700000806153
2018-08-27 17:00:00+00:00,13.527,-1.0,-0.5680647467311559,-0.8660254037844388,9.42,9.54,3.27,5.4245833333333335,5.800000000000011,6.16,11.48,14.95,14.0,15.100000000000025,10.057916666666666,10.904166666666688,235.488,252.6573079682,10.439999998912214
2018-08-28 17:00:00+00:00,11.885,-1.0,-0.5680647467311559,-0.8660254037844388,10.09,10.09,6.05,7.963750000000001,11.100000000000025,7.95,15.57,16.53,16.30000000000001,17.200000000000045,11.452916666666669,13.704166666666689,217.788,250.7036434897,13.526999954000116
2018-08-29 17:00:00+00:00,11.164,-1.0,-0.5680647467311559,-0.8660254037844388,8.44,10.06,7.83,8.983749999999999,11.300000000000011,10.7,17.58,19.44,18.700000000000045,20.200000000000045,14.503749999999998,16.041666666666693,228.439,247.0844717646,11.885000024467706
2018-08-30 17:00:00+00:00,12.127,-1.0,-0.5680647467311559,-0.8660254037844388,7.5,9.95,6.76,8.317916666666667,11.700000000000044,9.64,12.35,16.36,14.100000000000025,18.0,12.362916666666663,14.24166666666669,235.379,250.4416597407,11.164000010743736
2018-08-31 17:00:00+00:00,10.556,-1.0,-0.5680647467311559,-0.8660254037844388,7.81,7.81,6.05,6.666666666666667,8.100000000000023,7.31,14.88,16.55,15.700000000000044,17.5,11.18,12.716666666666692,229.237,242.1990517311,12.126999985650183
2018-09-01 17:00:00+00:00,10.118,-1.0,-0.5680647467311559,-0.5000000000000004,8.94,8.94,3.02,6.117916666666667,8.5,8.54,14.95,17.26,16.5,18.0,12.69375,13.83750000000002,219.791,225.073131918,10.556000023409725
2018-09-02 17:00:00+00:00,9.773,-1.0,-0.5680647467311559,-0.5000000000000004,11.01,11.01,6.62,8.220833333333333,12.100000000000025,11.05,18.17,20.06,20.90000000000004,22.200000000000045,14.452083333333334,16.35833333333336,224.917,222.7858424748,10.118000006526708
2018-09-03 17:00:00+00:00,12.756,-1.0,-0.4647231720437691,-0.5000000000000004,11.63,12.28,9.05,10.666666666666666,14.600000000000025,12.73,13.3,16.91,15.400000000000034,20.30000000000001,14.488333333333332,17.00833333333336,263.549,248.7407346645,9.7730000051409
2018-09-04 17:00:00+00:00,13.126,-1.0,-0.4647231720437691,-0.5000000000000004,8.59,11.25,8.59,9.383333333333336,10.100000000000025,10.63,11.7,12.52,13.0,14.800000000000011,11.272916666666667,12.270833333333352,240.24,250.4529023082,12.755999955549836
2018-09-05 17:00:00+00:00,12.015,-1.0,-0.4647231720437691,-0.5000000000000004,12.68,12.9,7.35,9.36625,9.900000000000034,9.4,15.63,18.82,15.400000000000034,18.0,13.156666666666668,13.445833333333349,236.481,248.0792883102,13.125999994486568
2018-09-06 17:00:00+00:00,11.907,-1.0,-0.4647231720437691,-0.5000000000000004,11.19,12.35,9.0,10.587916666666668,10.900000000000034,10.65,16.29,19.33,18.80000000000001,21.5,14.4325,15.704166666666689,243.647,246.8352876923,12.015000016555192
2018-09-07 17:00:00+00:00,10.758,-1.0,-0.4647231720437691,-0.5000000000000004,10.08,11.25,8.84,10.08625,13.600000000000025,11.52,17.63,20.27,19.0,21.200000000000045,15.176249999999998,17.033333333333356,223.846,236.2454660459,11.907000001609326
2018-09-08 17:00:00+00:00,10.091,-1.0,-0.4647231720437691,-0.5000000000000004,10.95,10.95,8.05,9.819583333333332,13.200000000000044,11.65,17.47,19.79,19.600000000000023,21.200000000000045,15.376666666666669,17.3041666666667,218.437,203.8819890842,10.758000017121432
2018-09-09 17:00:00+00:00,10.806,-1.0,-0.4647231720437691,-0.5000000000000004,8.2,11.48,7.45,8.926250000000001,11.800000000000011,12.1,14.79,17.75,16.30000000000001,19.100000000000023,15.094166666666666,16.108333333333356,212.596,200.6788154579,10.091000009939076
2018-09-10 17:00:00+00:00,12.27,-1.0,-0.3546048870425359,-0.5000000000000004,11.38,11.95,8.31,10.421666666666669,14.0,13.45,13.45,15.72,14.0,17.100000000000023,14.564166666666669,15.741666666666683,244.648,228.6981137239,10.805999989345668
2018-09-11 17:00:00+00:00,12.381,-1.0,-0.3546048870425359,-0.5000000000000004,9.25,10.75,6.7,7.967916666666667,9.800000000000011,8.83,11.34,16.63,14.800000000000011,16.30000000000001,11.659583333333332,13.283333333333353,255.605,225.5063257045,12.2699999781847
2018-09-12 17:00:00+00:00,13.426,-1.0,-0.3546048870425359,-0.5000000000000004,6.26,8.95,5.55,6.9366666666666665,10.400000000000034,9.41,10.98,12.4,11.800000000000011,14.200000000000044,11.044583333333334,11.783333333333358,245.464,214.9418615638,12.38099999834597
2018-09-13 17:00:00+00:00,12.181,-1.0,-0.3546048870425359,-0.5000000000000004,6.74,8.79,4.85,7.072500000000001,9.300000000000011,9.59,11.87,15.5,13.700000000000044,15.5,11.38625,11.825000000000022,243.243,212.4061148315,13.425999984428287
2018-09-14 17:00:00+00:00,12.502,-1.0,-0.3546048870425359,-0.5000000000000004,6.26,7.76,4.05,5.840833333333333,7.5,7.13,11.05,13.39,13.100000000000025,15.100000000000025,10.0225,11.187500000000025,226.41,204.8230998701,12.181000018551943
2018-09-15 17:00:00+00:00,12.695,-1.0,-0.3546048870425359,-0.5000000000000004,6.26,7.14,5.64,6.179583333333333,8.5,8.39,9.29,10.67,10.700000000000044,12.200000000000044,9.521666666666668,10.404166666666695,216.52,191.0208803803,12.501999995216728
2018-09-16 17:00:00+00:00,12.68,-1.0,-0.3546048870425359,-0.5000000000000004,4.85,6.35,4.13,5.499166666666667,8.0,8.84,11.55,14.36,14.0,14.800000000000011,10.66,11.012500000000022,226.524,201.9239277639,12.694999997124077
2018-09-17 17:00:00+00:00,14.67,-1.0,-0.2393156642875577,-0.5000000000000004,6.76,7.55,5.45,6.469999999999999,9.900000000000034,9.34,10.92,11.83,12.800000000000011,14.100000000000025,10.439166666666669,11.991666666666688,225.049,230.7346627101,12.68000000022352
2018-09-18 17:00:00+00:00,14.173,-1.0,-0.2393156642875577,-0.5000000000000004,11.21,11.25,5.61,7.9766666666666675,9.300000000000011,8.8,12.48,13.45,15.100000000000025,15.800000000000011,10.52875,12.533333333333353,233.76,224.7984463236,14.669999970346687
2018-09-19 17:00:00+00:00,12.984,-1.0,-0.2393156642875577,-0.5000000000000004,10.69,12.51,10.64,11.43625,14.700000000000044,12.03,12.04,15.25,17.30000000000001,19.30000000000001,13.30375,16.366666666666685,242.837,220.8722615103,14.173000007405877
2018-09-20 17:00:00+00:00,14.191,-1.0,-0.2393156642875577,-0.5000000000000004,2.36,10.35,2.36,5.03375,14.300000000000011,11.13,12.18,15.4,14.300000000000011,17.30000000000001,12.940416666666666,15.504166666666686,239.466,219.5164296407,12.98400001771748
2018-09-21 17:00:00+00:00,14.116,-1.0,-0.2393156642875577,-0.5000000000000004,6.9,6.9,1.42,4.069166666666667,8.800000000000011,8.48,10.0,12.19,11.400000000000034,13.600000000000025,10.550833333333332,10.950000000000022,254.387,215.7984742488,14.1909999820143
2018-09-22 17:00:00+00:00,13.967,-1.0,-0.2393156642875577,-0.5000000000000004,6.25,7.52,5.55,6.702083333333333,8.200000000000045,7.45,9.13,9.75,10.300000000000011,12.100000000000025,8.677916666666667,10.120833333333357,255.476,207.0692866794,14.116000001117586
2018-09-23 17:00:00+00:00,15.861,-1.8369701987210287e-16,-0.2393156642875577,-0.5000000000000004,1.84,5.77,1.84,3.4375,6.5,6.1,6.1,8.75,6.5,9.400000000000034,7.255416666666666,7.320833333333354,253.321,220.7407284521,13.967000002220274
2018-09-24 17:00:00+00:00,18.589,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,1.27,1.36,0.25,0.7695833333333333,4.100000000000023,5.17,5.84,7.15,7.300000000000011,8.100000000000023,5.882916666666668,5.825000000000027,279.871,256.3464390596,15.860999971777202
2018-09-25 17:00:00+00:00,17.386,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,6.55,6.78,1.25,3.8408333333333338,4.400000000000034,5.17,8.7,9.8,11.0,12.200000000000044,7.301666666666666,7.870833333333358,278.288,260.1972534371,18.588999959349632
2018-09-26 17:00:00+00:00,18.97,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,4.36,7.05,3.49,5.010416666666667,8.200000000000045,8.03,8.1,9.72,8.200000000000045,10.400000000000034,8.614583333333334,9.108333333333356,258.958,257.909305343,17.386000017926097
2018-09-27 17:00:00+00:00,21.857,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,3.37,4.85,3.37,4.040416666666666,6.400000000000034,6.44,6.44,8.05,6.400000000000034,8.300000000000011,7.259166666666666,7.195833333333352,267.517,258.4119569491,18.96999997639656
2018-09-28 17:00:00+00:00,21.983,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,0.16,2.95,0.16,1.6941666666666666,4.5,5.17,5.17,6.57,5.5,6.5,5.939166666666668,5.416666666666686,272.907,264.1761524782,21.856999956980346
