datetime,grid1-loss,month_y,season_y,season_x,week_x,month_x,dew_point,dew_point_max,dew_point_min,dew_point_mean,grid1-temp_max,grid1-temp_min,temperature_max,temperature,grid1-temp,temperature_min,grid1-temp_mean,temperature_mean,grid1-load,demand,ewma
2018-05-24 19:00:00+00:00,11.258,0.8660254037844387,1.0,6.123233995736766e-17,-0.7485107481711012,-0.4999999999999998,6.84,6.84,1.85,4.1475,19.200000000000045,7.100000000000023,18.55,12.88,14.600000000000025,8.89,13.97500000000003,13.64875,255.245,229.5378077826,11.452000009715562
2018-05-25 19:00:00+00:00,10.035,0.8660254037844387,1.0,6.123233995736766e-17,-0.7485107481711012,-0.4999999999999998,7.56,7.56,4.67,6.093333333333333,20.600000000000023,8.0,16.95,11.67,13.700000000000044,8.61,14.616666666666683,12.830416666666666,256.793,206.7247165357,11.258000002890826
2018-05-26 19:00:00+00:00,9.312,0.8660254037844387,1.0,6.123233995736766e-17,-0.7485107481711012,-0.4999999999999998,2.81,7.95,2.44,5.686666666666667,16.80000000000001,7.900000000000034,16.29,13.03,13.600000000000025,8.36,12.262500000000022,12.21875,229.625,198.1163907162,10.035000018224128
2018-05-27 19:00:00+00:00,9.67,0.8660254037844387,1.0,6.123233995736766e-17,-0.7485107481711012,-0.4999999999999998,7.51,7.58,0.35,2.6875,24.5,7.100000000000023,20.95,18.07,21.80000000000001,7.55,16.283333333333353,13.96875,238.715,193.84491524,9.312000010773543
2018-05-28 19:00:00+00:00,10.789,0.8660254037844387,1.0,6.123233995736766e-17,-0.8229838658936564,-0.4999999999999998,7.07,9.15,5.57,7.27,23.100000000000023,14.400000000000034,21.1,17.2,19.80000000000001,13.22,19.400000000000027,17.3125,260.62,211.9589570592,9.669999994665382
2018-05-29 19:00:00+00:00,10.852,0.8660254037844387,1.0,6.123233995736766e-17,-0.8229838658936564,-0.4999999999999998,5.36,9.95,5.18,7.510833333333334,19.40000000000004,12.100000000000025,17.25,13.1,15.300000000000011,11.67,16.37083333333336,14.795416666666666,291.283,220.5515676467,10.788999983325594
2018-05-30 19:00:00+00:00,10.462,0.8660254037844387,1.0,6.123233995736766e-17,-0.8229838658936564,-0.4999999999999998,7.23,7.47,3.85,5.011666666666667,24.30000000000001,7.300000000000011,21.72,19.64,21.80000000000001,7.34,15.94166666666669,14.487916666666669,280.667,219.4738924706,10.851999999061226
2018-05-31 19:00:00+00:00,9.869,0.8660254037844387,1.0,6.123233995736766e-17,-0.8229838658936564,-0.4999999999999998,10.88,10.88,5.62,7.745833333333333,25.40000000000004,13.200000000000044,22.31,18.1,20.0,13.29,19.99166666666669,18.35,277.417,206.8934799535,10.462000005811456
2018-06-01 19:00:00+00:00,9.137,0.4999999999999999,1.0,6.123233995736766e-17,-0.8229838658936564,-0.8660254037844387,9.73,10.71,9.34,9.925,20.40000000000004,13.700000000000044,19.19,15.34,16.30000000000001,12.4,17.770833333333357,15.985833333333334,256.059,192.926407917,9.869000008836393
2018-06-02 19:00:00+00:00,8.393,0.4999999999999999,1.0,6.123233995736766e-17,-0.8229838658936564,-0.8660254037844387,6.92,9.48,6.28,7.604166666666667,22.30000000000001,9.600000000000025,18.51,15.57,16.600000000000023,9.35,15.825000000000015,14.293749999999998,242.544,188.1688413551,9.137000010907656
2018-06-03 19:00:00+00:00,10.131,0.4999999999999999,1.0,6.123233995736766e-17,-0.8229838658936564,-0.8660254037844387,7.77,7.77,6.46,7.165,17.600000000000023,8.400000000000034,16.2,10.82,12.900000000000034,9.7,13.383333333333356,12.53875,249.315,203.361694951,8.39300001108647
2018-06-04 19:00:00+00:00,12.264,0.4999999999999999,1.0,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,0.44,8.08,0.32,3.151666666666667,12.200000000000044,8.200000000000045,10.59,6.86,8.200000000000045,6.86,9.662500000000028,8.142916666666666,269.43,253.7736823189,10.130999974101773
2018-06-05 19:00:00+00:00,12.613,0.4999999999999999,1.0,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,0.06,0.63,-0.28,0.1525,8.700000000000045,5.7000000000000455,8.74,7.42,8.400000000000034,5.92,7.441666666666691,7.194166666666667,270.521,259.8578555499,12.26399996821581
2018-06-06 19:00:00+00:00,11.566,0.4999999999999999,1.0,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,2.12,2.31,0.05,1.1083333333333334,14.400000000000034,4.300000000000011,12.66,9.94,12.200000000000044,3.48,9.395833333333355,8.393333333333333,263.719,251.1941021039,12.612999994799493
2018-06-07 19:00:00+00:00,13.403,0.4999999999999999,1.0,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,6.86,7.51,1.81,5.601666666666667,12.200000000000044,6.600000000000023,9.65,8.92,11.700000000000044,6.94,10.254166666666691,8.774583333333334,253.023,244.2635250551,11.566000015601524
2018-06-08 19:00:00+00:00,11.153,0.4999999999999999,1.0,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,4.73,8.19,4.73,7.057083333333334,12.900000000000034,8.400000000000034,10.19,9.43,12.200000000000044,8.65,11.062500000000028,9.407083333333334,239.147,209.6245585178,13.402999972626557
2018-06-09 19:00:00+00:00,8.827,0.4999999999999999,1.0,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,10.09,10.09,3.81,6.44875,20.30000000000001,7.100000000000023,19.44,17.59,16.200000000000045,6.15,14.18333333333335,13.0525,224.19,186.2888842411,11.153000033527626
2018-06-10 19:00:00+00:00,10.136,0.4999999999999999,1.0,6.123233995736766e-17,-0.8854560256532096,-0.8660254037844387,6.86,10.26,6.86,8.149583333333334,16.400000000000034,7.700000000000045,16.63,12.01,13.100000000000025,9.02,12.625000000000028,13.300416666666663,257.787,191.0183953387,8.827000034660115
2018-06-11 19:00:00+00:00,12.153,0.4999999999999999,1.0,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,4.03,7.91,4.03,6.28625,13.300000000000011,8.100000000000023,12.15,9.26,10.700000000000044,7.6,11.22083333333336,9.942083333333334,293.837,236.7749865718,10.135999980494372
2018-06-12 19:00:00+00:00,12.055,0.4999999999999999,1.0,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,3.82,3.85,3.45,3.6841666666666666,10.800000000000011,7.5,10.86,9.44,10.0,6.98,9.566666666666684,8.711666666666666,299.322,237.6337489396,12.152999969944348
2018-06-13 19:00:00+00:00,11.501,0.4999999999999999,1.0,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,6.16,6.85,3.78,5.21,14.200000000000044,7.300000000000011,15.74,13.83,13.600000000000025,5.13,10.641666666666689,10.863333333333337,282.553,222.5276848533,12.055000001460314
2018-06-14 19:00:00+00:00,10.272,0.4999999999999999,1.0,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,10.5,10.92,5.02,7.774166666666667,18.200000000000045,10.200000000000044,19.08,14.57,17.5,9.81,15.087500000000023,14.24708333333333,311.378,220.5050910505,11.501000008255248
2018-06-15 19:00:00+00:00,9.334,0.4999999999999999,1.0,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,5.79,10.02,2.35,6.375416666666666,18.5,12.200000000000044,15.59,13.42,16.400000000000034,11.03,16.162500000000026,14.056666666666668,275.656,192.1135840751,10.272000018313534
2018-06-16 19:00:00+00:00,8.477,0.4999999999999999,1.0,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,6.94,6.94,2.66,4.812083333333333,17.200000000000045,8.700000000000045,16.32,13.77,14.300000000000011,8.25,13.97500000000002,12.904583333333337,233.027,191.5151398116,9.334000013977294
2018-06-17 19:00:00+00:00,9.322,0.4999999999999999,1.0,6.123233995736766e-17,-0.9350162426854148,-0.8660254037844387,9.93,9.93,5.12,6.910833333333333,19.200000000000045,8.5,17.17,13.48,16.80000000000001,8.76,14.991666666666688,13.630833333333332,257.884,199.0472198494,8.4770000127703
2018-06-18 19:00:00+00:00,10.654,0.4999999999999999,1.0,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,7.11,9.64,6.58,8.025,18.90000000000004,10.600000000000025,18.81,10.95,13.0,9.29,14.912500000000025,13.322083333333332,292.06,228.3688056969,9.321999987408514
2018-06-19 19:00:00+00:00,11.207,0.4999999999999999,1.0,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,5.02,8.19,3.88,5.962916666666666,15.5,9.800000000000011,14.41,10.54,10.300000000000011,6.9,11.595833333333356,10.935416666666669,294.981,235.258909493,10.653999980151644
2018-06-20 19:00:00+00:00,11.954,0.4999999999999999,1.0,6.123233995736766e-17,-0.970941817426052,-0.8660254037844387,5.92,5.92,3.79,4.839166666666666,12.700000000000044,9.0,11.37,9.55,11.400000000000034,8.75,11.0916666666667,9.702083333333333,285.44,228.2182822389,11.206999991759654
2018-06-21 19:00:00+00:00,10.757,0.4999999999999999,1.2246467991473532e-16,-1.0,-0.970941817426052,-0.8660254037844387,5.98,6.4,4.62,5.582083333333333,11.700000000000044,8.300000000000011,11.77,9.79,10.700000000000044,7.81,10.254166666666686,9.8175,264.404,240.0289951898,11.95399998886883
2018-06-22 19:00:00+00:00,11.896,0.4999999999999999,1.2246467991473532e-16,-1.0,-0.970941817426052,-0.8660254037844387,6.02,6.9,5.35,5.962916666666666,10.200000000000044,7.5,9.04,7.49,7.800000000000011,6.8,8.075000000000024,7.500416666666667,246.417,222.0445260475,10.757000017836695
2018-06-23 19:00:00+00:00,10.131,0.4999999999999999,1.2246467991473532e-16,-1.0,-0.970941817426052,-0.8660254037844387,8.0,8.57,4.75,7.025,11.800000000000011,7.600000000000023,9.73,9.62,11.300000000000011,7.18,9.93750000000002,8.872916666666667,229.268,206.2727249348,11.895999983027572
2018-06-24 19:00:00+00:00,10.244,0.4999999999999999,1.2246467991473532e-16,-1.0,-0.970941817426052,-0.8660254037844387,10.22,10.27,7.58,8.846666666666666,15.400000000000034,9.200000000000044,13.55,11.34,13.0,8.58,12.02500000000002,10.619166666666668,246.314,212.0804556642,10.13100002630056
2018-06-25 19:00:00+00:00,11.012,0.4999999999999999,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,7.69,11.13,7.69,9.969583333333334,15.100000000000025,11.200000000000044,13.63,12.38,14.200000000000044,10.54,13.316666666666691,11.448333333333332,207.111,237.1496332379,10.243999998316168
2018-06-26 19:00:00+00:00,10.383,0.4999999999999999,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,6.28,8.7,5.34,7.36,18.90000000000004,10.300000000000011,17.55,11.77,13.700000000000044,8.29,14.195833333333352,12.627916666666666,216.821,231.9591519109,11.011999988555903
2018-06-27 19:00:00+00:00,10.199,0.4999999999999999,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,9.25,9.35,6.07,7.879583333333333,19.100000000000023,9.100000000000025,18.43,13.98,16.600000000000023,7.52,14.362500000000026,12.884583333333332,227.032,226.4503701974,10.383000009372832
2018-06-28 19:00:00+00:00,11.47,0.4999999999999999,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,7.98,10.33,7.68,8.749583333333334,15.100000000000025,11.300000000000011,12.79,9.71,11.400000000000034,9.71,12.64583333333336,11.037916666666666,220.555,236.9804681614,10.199000002741816
2018-06-29 19:00:00+00:00,10.465,0.4999999999999999,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,5.1,7.57,4.52,5.37375,11.5,8.0,10.57,9.19,10.300000000000011,7.62,10.141666666666683,9.270416666666668,227.389,218.9956343922,11.469999981060615
2018-06-30 19:00:00+00:00,8.476,0.4999999999999999,1.2246467991473532e-16,-1.0,-0.992708874098054,-0.8660254037844387,7.04,7.04,4.11,5.085416666666667,17.5,7.100000000000023,17.27,15.4,15.900000000000034,5.4,12.141666666666692,11.324166666666668,202.904,195.4335401091,10.465000014975672
2018-07-01 19:00:00+00:00,8.666,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,7.63,7.87,5.85,7.146666666666666,22.100000000000023,9.0,20.35,15.91,17.600000000000023,9.86,16.554166666666692,15.339583333333332,203.018,190.766185368,8.476000029638422
2018-07-02 19:00:00+00:00,9.565,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.9,10.07,5.52,8.076666666666666,21.5,10.100000000000025,21.85,13.57,15.400000000000034,10.36,16.48333333333336,15.26375,216.062,217.1383923289,8.665999997168779
2018-07-03 19:00:00+00:00,9.205,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-1.0,-1.0,8.57,10.05,7.92,8.7775,15.200000000000044,11.400000000000034,16.76,13.09,14.200000000000044,10.66,13.270833333333355,13.210833333333332,205.141,223.7401620774,9.56499998660385
2018-07-04 19:00:00+00:00,9.563,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.02,9.05,6.61,7.924166666666667,17.900000000000034,11.0,17.45,15.05,16.5,8.76,14.354166666666687,13.534583333333336,203.128,210.9944738797,9.20500000536442
2018-07-05 19:00:00+00:00,9.545,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-1.0,-1.0,8.99,10.55,7.62,8.884166666666667,22.700000000000045,8.300000000000011,21.99,13.29,15.900000000000034,9.11,16.087500000000023,15.062083333333334,221.488,208.6653683268,9.562999994665384
2018-07-06 19:00:00+00:00,8.578,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-1.0,-1.0,7.18,9.97,6.21,7.323333333333334,14.800000000000011,10.0,14.96,11.86,13.700000000000044,9.9,13.09166666666669,12.277916666666664,209.187,194.8002885768,9.54500000026822
2018-07-07 19:00:00+00:00,7.367,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-1.0,-1.0,8.18,8.3,6.75,7.569583333333333,15.100000000000025,11.100000000000025,15.01,13.09,14.0,8.46,13.291666666666687,11.925833333333337,176.062,176.5290308468,8.57800001440943
2018-07-08 19:00:00+00:00,8.536,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.48,9.48,6.14,8.04125,18.600000000000023,7.900000000000034,18.59,14.23,15.800000000000011,9.2,14.612500000000017,13.8625,177.506,183.3156997894,7.367000018045314
2018-07-09 19:00:00+00:00,8.861,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,9.65,9.82,7.92,8.849166666666667,17.600000000000023,10.300000000000011,17.21,15.32,16.700000000000045,9.49,13.529166666666692,12.781666666666666,191.849,213.4202168702,8.535999982580535
2018-07-10 19:00:00+00:00,8.551,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,13.47,13.58,8.84,10.859583333333331,23.200000000000045,9.900000000000034,22.75,19.63,19.40000000000004,10.58,17.195833333333358,16.7175,195.862,199.2061695914,8.860999995157123
2018-07-11 19:00:00+00:00,8.483,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,13.7,13.7,10.01,11.629999999999995,24.5,12.100000000000025,23.47,20.75,20.80000000000001,11.92,18.82916666666669,18.089166666666667,191.008,183.6847606584,8.551000004619361
2018-07-12 19:00:00+00:00,8.399,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,10.26,13.34,10.15,11.140833333333331,19.80000000000001,13.5,18.9,14.36,16.200000000000045,12.47,17.020833333333353,15.562083333333334,191.544,196.148344107,8.48300000101328
2018-07-13 19:00:00+00:00,7.851,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,10.01,10.19,8.66,9.443333333333332,20.40000000000004,11.100000000000025,20.06,17.11,16.0,10.12,15.670833333333354,15.318333333333332,182.482,177.1530013703,8.399000001251697
2018-07-14 19:00:00+00:00,7.191,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,11.83,11.95,8.69,10.169166666666667,18.40000000000004,10.600000000000025,19.52,16.85,17.200000000000045,10.4,15.000000000000025,15.556666666666668,171.293,160.5618610506,7.851000008165839
2018-07-15 19:00:00+00:00,7.487,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,13.47,13.47,9.95,10.99375,23.100000000000023,12.300000000000011,22.76,20.65,20.200000000000045,12.49,18.50833333333336,17.356666666666666,178.945,162.9067442724,7.19100000983477
2018-07-16 19:00:00+00:00,8.23,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,13.69,13.69,9.72,11.98375,28.40000000000004,14.700000000000044,25.97,17.55,20.200000000000045,13.62,21.18333333333336,19.7175,186.198,180.2069507846,7.4869999955892546
2018-07-17 19:00:00+00:00,8.581,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,13.32,13.39,9.68,11.6025,28.5,13.200000000000044,26.65,22.48,25.200000000000045,12.59,21.862500000000026,19.737916666666667,175.88,174.117722304,8.229999988928432
2018-07-18 19:00:00+00:00,8.364,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,14.46,14.46,10.41,12.363333333333337,26.40000000000004,18.100000000000023,25.71,17.45,18.30000000000001,17.15,22.00416666666669,20.88416666666667,175.259,173.2735259206,8.58099999476969
2018-07-19 19:00:00+00:00,8.483,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,11.92,14.24,10.27,11.872083333333334,18.90000000000004,13.900000000000034,19.28,17.47,17.900000000000034,13.13,16.487500000000022,16.033333333333335,176.309,194.2023984671,8.364000003233553
2018-07-20 19:00:00+00:00,7.756,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,15.06,15.35,10.15,12.4325,23.100000000000023,13.200000000000044,24.03,15.75,18.5,11.82,18.37500000000003,17.244166666666665,165.443,170.0272790453,8.482999998226763
2018-07-21 19:00:00+00:00,7.378,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,11.28,14.4,11.19,12.511666666666668,20.30000000000001,13.700000000000044,20.15,16.3,17.700000000000045,12.25,17.27916666666669,16.250833333333336,158.268,155.1974382792,7.756000010833149
2018-07-22 19:00:00+00:00,7.83,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,12.3,12.3,9.12,10.730416666666668,22.200000000000045,12.200000000000044,21.08,17.43,18.100000000000023,11.18,17.691666666666695,16.537916666666664,154.169,165.759576132,7.378000005632642
2018-07-23 19:00:00+00:00,8.477,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,12.07,13.58,11.6,12.511666666666668,20.0,14.5,17.72,16.62,19.100000000000023,13.85,16.62083333333336,15.01875,171.389,195.1328596479,7.829999993264673
2018-07-24 19:00:00+00:00,8.356,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,13.22,14.41,12.05,13.17875,21.80000000000001,14.300000000000011,19.52,18.04,18.40000000000004,13.34,18.22916666666669,16.631666666666668,176.782,189.0182054025,8.476999990358944
2018-07-25 19:00:00+00:00,8.767,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,12.85,13.64,12.54,13.179166666666667,17.700000000000045,14.0,18.53,13.97,15.600000000000025,13.39,15.850000000000025,15.262083333333337,173.914,190.0858065423,8.356000001803041
2018-07-26 19:00:00+00:00,8.218,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,12.16,12.66,9.89,11.132083333333334,23.600000000000023,12.0,22.36,20.35,22.0,11.32,17.820833333333358,16.675833333333333,175.341,189.2916434721,8.76699999387562
2018-07-27 19:00:00+00:00,8.067,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,14.32,14.71,12.1,13.2175,30.5,17.200000000000045,27.48,23.91,26.700000000000045,16.22,24.01250000000003,21.905416666666667,162.568,153.3623019737,8.218000008180741
2018-07-28 19:00:00+00:00,7.671,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,15.75,15.75,12.93,14.085416666666667,29.0,20.600000000000023,26.79,22.45,25.100000000000023,18.16,25.008333333333358,22.661666666666672,156.298,136.3767991771,8.067000002250076
2018-07-29 19:00:00+00:00,6.828,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,12.4,15.72,12.4,14.65125,26.600000000000023,19.700000000000045,25.12,17.25,19.700000000000045,17.25,23.31250000000003,21.252916666666668,163.546,161.6351213025,7.671000005900862
2018-07-30 19:00:00+00:00,7.558,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.8854560256532101,-1.0,12.88,15.12,7.5,11.74125,28.30000000000001,16.100000000000023,24.92,23.3,25.40000000000004,14.44,22.39166666666669,20.495416666666667,173.784,189.0801793056,6.828000012561684
2018-07-31 19:00:00+00:00,7.691,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-0.8854560256532101,-1.0,14.38,14.45,11.02,12.990416666666668,29.600000000000023,16.100000000000023,27.38,23.97,27.200000000000045,16.16,24.233333333333363,22.420416666666664,172.651,183.8652841035,7.557999989122147
2018-08-01 19:00:00+00:00,7.277,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,11.34,15.73,11.34,14.045,26.200000000000045,18.0,22.67,18.87,21.100000000000023,15.26,20.341666666666686,18.606666666666666,180.286,187.2101642059,7.690999998018144
2018-08-02 19:00:00+00:00,7.739,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,12.11,13.95,8.92,11.37,20.5,14.100000000000025,21.28,16.79,17.100000000000023,13.15,17.70416666666669,17.247916666666665,171.897,196.7695429595,7.277000006169083
2018-08-03 19:00:00+00:00,7.396,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,12.53,13.64,9.91,12.1625,19.100000000000023,13.200000000000044,17.95,15.79,17.30000000000001,13.56,16.850000000000023,15.828333333333331,166.639,178.8026444117,7.738999993115661
2018-08-04 19:00:00+00:00,7.024,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,11.63,12.78,11.34,12.329583333333332,19.90000000000004,14.400000000000034,19.09,15.48,16.200000000000045,12.69,16.79583333333336,15.370416666666666,160.676,164.0955510142,7.396000005111101
2018-08-05 19:00:00+00:00,7.698,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,9.43,11.8,9.38,10.11875,15.5,12.600000000000025,14.54,11.93,13.100000000000025,11.27,13.891666666666689,12.595833333333331,163.359,178.4904762924,7.024000005543234
2018-08-06 19:00:00+00:00,9.325,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,8.89,10.05,8.88,9.439583333333331,17.0,11.0,16.84,14.37,16.0,11.55,13.954166666666689,13.299583333333333,178.772,204.2910573494,7.697999989956614
2018-08-07 19:00:00+00:00,9.469,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,11.86,11.86,7.56,9.2825,21.80000000000001,9.800000000000011,20.89,18.91,19.700000000000045,10.29,15.983333333333356,15.33125,181.25,202.0932563115,9.3249999757558
2018-08-08 19:00:00+00:00,9.379,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,14.56,14.56,11.32,12.78125,24.5,15.200000000000044,24.35,19.96,20.700000000000045,14.36,19.75416666666669,18.946250000000003,173.474,195.9799358959,9.468999997854231
2018-08-09 19:00:00+00:00,9.48,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,11.87,14.66,11.1,12.3575,20.30000000000001,15.200000000000044,18.58,16.09,17.200000000000045,13.35,16.983333333333356,15.710833333333332,182.822,205.0567038417,9.379000001341105
2018-08-10 19:00:00+00:00,9.242,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,12.42,13.57,9.43,11.607916666666668,16.400000000000034,13.100000000000025,18.33,15.05,15.0,12.19,14.600000000000025,14.417916666666668,176.626,192.0255466731,9.479999998494982
2018-08-11 19:00:00+00:00,8.01,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,8.55,12.49,7.65,9.714166666666667,16.0,12.5,16.27,13.01,14.5,11.84,13.995833333333351,13.612083333333333,169.087,181.9826480675,9.24200000354648
2018-08-12 19:00:00+00:00,9.43,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,9.15,9.2,8.11,8.634583333333333,14.5,9.200000000000044,14.82,12.24,13.0,10.09,12.595833333333358,12.487916666666663,180.664,198.1401388102,8.010000018358237
2018-08-13 19:00:00+00:00,10.718,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,7.74,9.36,7.2,8.390416666666667,14.900000000000034,10.400000000000034,15.34,12.65,14.0,10.91,12.679166666666694,12.73625,191.412,221.2583770599,9.429999978840344
2018-08-14 19:00:00+00:00,10.54,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,10.1,10.31,6.57,8.072083333333333,18.30000000000001,8.5,17.86,15.15,16.400000000000034,8.03,13.745833333333351,12.872083333333334,191.059,222.0745613208,10.717999980807296
2018-08-15 19:00:00+00:00,10.614,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,11.31,11.81,5.45,8.924166666666666,18.700000000000045,10.200000000000044,19.77,15.2,17.600000000000023,10.4,15.225000000000025,14.970416666666663,192.359,219.4953064045,10.540000002652407
2018-08-16 19:00:00+00:00,10.711,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,14.12,15.12,10.35,13.37375,19.100000000000023,15.400000000000034,19.36,14.96,16.900000000000034,12.89,17.12083333333335,15.728333333333332,189.012,222.795906777,10.613999998897317
2018-08-17 19:00:00+00:00,9.48,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,11.06,13.61,10.61,11.562916666666666,17.30000000000001,13.300000000000011,17.04,14.21,13.900000000000034,12.42,15.512500000000022,14.276666666666666,186.571,209.6135436439,10.710999998554588
2018-08-18 19:00:00+00:00,9.336,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,9.82,12.45,6.41,9.534166666666666,15.300000000000011,10.800000000000011,14.94,13.31,13.200000000000044,9.69,13.300000000000024,12.615416666666668,174.727,195.6832637403,9.480000018343336
2018-08-19 19:00:00+00:00,11.129,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,7.63,9.7,7.63,8.736666666666666,13.300000000000011,11.100000000000025,12.95,10.92,12.5,10.92,12.495833333333358,11.718333333333334,194.37,212.790424917,9.336000002145768
2018-08-20 19:00:00+00:00,12.873,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,7.83,8.86,7.05,7.813749999999999,13.200000000000044,9.800000000000011,12.69,10.67,10.700000000000044,9.14,11.475000000000025,11.117083333333332,204.074,236.7507482004,11.128999973282207
2018-08-21 19:00:00+00:00,12.489,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,5.95,7.71,5.95,6.772916666666667,14.800000000000011,8.900000000000034,13.81,11.24,12.800000000000011,8.75,11.69583333333336,11.122083333333334,199.787,241.8102762056,12.872999974012364
2018-08-22 19:00:00+00:00,12.505,-0.4999999999999997,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,9.41,11.73,4.86,8.119166666666667,14.900000000000034,10.0,13.63,11.78,12.800000000000011,8.83,12.887500000000024,11.420416666666668,204.441,241.3585051097,12.48900000572205
